,rxns_added
0,RBPC
1,G3POc
2,GLUVESSEC
3,GMPt6
4,HCO3E
5,ADSL1r
6,NADPPPS
7,ARGN
8,EX_nad_e
9,FUM
10,THRTHRARGt
11,H2Ot
12,EX_thrthrarg_e
13,CYSLY3
14,ARGSERSERt
15,PSP_L
16,SULO
17,G3PT
18,GTHRDt2
19,ASP4DC
20,NMNP
21,ARGSERSERr
22,EX_protrpthr_e
23,EX_thrtyrmet_e
24,ADSS
25,PPCK
26,THRTHRARGr
27,GMPR
28,ANNAT
29,PRUK
30,PROTRPTHRt
31,NADDPe
32,SO4HCOtex
33,UREA
34,CYSSERMETr
35,ASPTA
36,PROTRPTHRr
37,PGM
38,THRTYRMETr
39,PSERT
40,ORNCD
41,THRTYRMETt
42,r1116
43,PGCD
44,EX_argserser_e
45,ATPH1e
46,ENO
