,rxns_added
0,DLDLBTc: 4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + h_c + pi_c
1,QULNS_1: dhap_c + iasp_c --> 2.0 h2o_c + h_c + pi_c + quln_c
2,SK_trnaser_c: trnaser_c <=> 
3,ACACT2c: 3ohcoa_c + coa_c --> accoa_c + btcoa_c
4,GLGNS1: ggn_c + 3.0 udpg_c --> glygn1_c + 3.0 h_c + 3.0 udp_c
5,HMR_6782: 34hpp_c + h_c + nadh_c --> 34hpl_c + nad_c
6,R5PFLc: r5p_c --> db4p_c + for_c + h_c
7,SK_trnaglu_c: trnaglu_c <=> 
8,NADK1: gtp_c + nad_c --> gdp_c + h_c + nadp_c
9,ACOAR2mc: h_c + hx2coa_c + nadph_c --> hxcoa_c + nadp_c
10,HBZOPTm: 4hbz_m + octdp_m --> 3ophb_m + 2.0 ppi_m
11,SK_trnatrp_c: trnatrp_c <=> 
12,ASPO3: asp__L_c + q8_c --> h_c + iasp_c + q8h2_c
13,ECOAH1_1: 3hbycoa_c --> b2coa_c + h2o_c
14,HACD1_1: aacoa_c + h_c + nadh_c --> 3hbycoa_c + nad_c
15,ACOAD1: b2coa_c + h_c + nadh_c --> btcoa_c + nad_c
16,GTPCII: gtp_c + 3.0 h2o_c --> 25dhpp_c + for_c + 2.0 h_c + ppi_c
17,GLBRAN: glygn1_c --> glygn2_c
18,SK_trnaasp_c: trnaasp_c <=> 
19,SK_trnathr_c: trnathr_c <=> 
20,ECOAH2_1c: h2o_c + hx2coa_c --> 3hhcoa_c
21,acoa_prod2: aacoa_c --> acoa_c
22,FTHFLi: atp_c + for_c + thf_c --> 10fthf_c + adp_c + pi_c
23,SK_trnatyr_c: trnatyr_c <=> 
24,PMDPHT: 5aprbu_c + h2o_c --> 4r5au_c + pi_c
25,T4HCINNMFM: 34hpl_m --> T4hcinnm_m + h2o_m
26,PHEMEtm: pheme_m <=> pheme_c
27,SK_trnaile_c: trnaile_c <=> 
28,OPHHXm: 2oph_m + nadph_m + 0.5 o2_m --> 2ohph_m + h2o_m + nadp_m
29,HACD2i: 3hhcoa_c + nad_c --> 3ohcoa_c + h_c + nadh_c
30,DHPR2: 5mthf_c + dhbpt_c --> h_c + mlthf_c + thbpt_c
31,4HBZCOAFm: coa_m + coucoa_m + h2o_m + nad_m --> 4hbzcoa_m + accoa_m + h_m + nadh_m
32,GLDBRAN: dxtrn_c + h2o_c --> glc__D_c + glygn3_c
33,NNDPR: 2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c
34,SK_trnamet_c: trnamet_c <=> 
35,4HBZFm: 4hbzcoa_m + h2o_m --> 4hbz_m + coa_m + h_m
36,GGNG: Tyr_ggn_c + 8.0 udpg_c --> ggn_c + 8.0 h_c + 8.0 udp_c
37,SK_trnacys_c: trnacys_c <=> 
38,SK_trnapro_c: trnapro_c <=> 
39,CO2tmt: co2_m <=> co2_c
40,UDPGtnic: atp_c + h2o_c --> adp_c + h_c + pi_c + udpg_c
41,SK_trnaarg_c: trnaarg_c <=> 
42,SK_trnaala_c: trnaala_c <=> 
43,COUCOAFm: T4hcinnm_m + atp_m + coa_m --> amp_m + coucoa_m + ppi_m
44,SK_trnaleu_c: trnaleu_c <=> 
45,SK_trnaasn_c: trnaasn_c <=> 
46,OPHBDCm: 3ophb_m + h_m --> 2oph_m + co2_m
47,SK_trnahis_c: trnahis_c <=> 
48,34HPLtm: 34hpl_c + h_c --> 34hpl_m + h_m
49,RBFSb_1: 2.0 dmlz_c --> 4r5au_c + h_c + ribflv_c
50,SK_trnagln_c: trnagln_c <=> 
51,DROPPRy: 25dhpp_c + h_c + nadph_c --> 25dthpp_c + nadp_c
52,SK_trnaphe_c: trnaphe_c <=> 
53,SK_trnalys_c: trnalys_c <=> 
54,SK_trnagly_c: trnagly_c <=> 
55,GLPASE1: glygn2_c + 3.0 pi_c --> dxtrn_c + 3.0 g1p_c
56,OCTDPtmt: octdp_m <=> octdp_c
57,GLPASE2a: glygn3_c + 7.0 pi_c --> Tyr_ggn_c + 7.0 g1p_c
58,SK_trnaval_c: trnaval_c <=> 
