,rxns_added
0,EX_pa_enhs
1,PSP_L
2,LYSLYSLYSr
3,Hfv
4,HMR_2535
5,DOLPGT3
6,CHOPT_OLE_EPA_c
7,SACCD1
8,NNDPR
9,GLPASE1
10,EX_lystyrile_e
11,CPC3MT
12,SK_trnahis_c
13,ETHAPT_EPA_ARA_c
14,HMR_2667
15,MBCOAi
16,UDPGtnic
17,HMR_2541
18,LPEAT_LNA_EPA_sn2_c
19,HMR_2393
20,ACOAR7mc
21,THRTHRARGr
22,EX_CE2537_e
23,PAPA1819Z1819Z
24,CO2tmt
25,HMR_0382
26,KYN3OX
27,PIK4_16_0_18_1nhs
28,HMR_0406
29,HMR_0654
30,G6Pt6er
31,FAEL204_cho
32,HMR_2537
33,MAGAH160
34,r0853
35,FADDP
36,PI34P3Pn_cho
37,HMGCOAR
38,MMTSAO
39,PLDAGAT_HDE_EPA_OLE_PC_3_c
40,NADPHtmt
41,PAPA_DHA_ARA_c
42,COBALTt5
43,G3PAT140_c
44,PLDAGAT_MYRS_EPA_LNA_PC_5_c
45,QUILSYN
46,EX_ileargile_e
47,DAGAH_HDE_LNA_c
48,DAGAH_OLE_DHA_c
49,R07456
50,FKYNH
51,GLPASE2a
52,PLDAGAT_DHA_EPA_DHA_PC_1_c
53,PCD5DS_DHA_EPA_sn2_c
54,PPK2
55,ETHAPT_HDE_EPA_c
56,COAtmt
57,LPEAT_HDE_EPA_sn2_c
58,CPC5MT
59,LPEAT_EPA_ALNA_sn2_c
60,PIPLC_16_0_18_1nhs
61,PLDAGAT_PALM_EPA_DHA_PC_3_c
62,CHOPT_DHA_PALM_c
63,r1579
64,PGLc
65,DAGAH_OLE_EPA_c
66,MAGAH2264Z7Z10Z13Z16Z19Z_c
67,COBNAD
68,MALS
69,PAPA_EPA_ALNA_c
70,PI4P4Pn_cho
71,ARTFR210_cho
72,PIK3nnhs
73,METHFtxc
74,PIPLC
75,LPEAT_LNA_MYRS_sn2_c
76,LPCAT_EPA_LNA_sn2_c
77,GLNGLU
78,APPLDHr
79,PEDH203_HSABCtnhs
80,EX_M00341_e
81,SK_trnaleu_c
82,LPLIPAL1E120
83,MECDPS
84,SK_trnatyr_c
85,12PPDRDH
86,ADOCBIPS
87,NADK
88,HISD_c
89,LPS3_cho
90,ARTPLM2
91,PCW3DS_LNA_EPA_sn2_c
92,EX_hb_e
93,MGCH
94,HMR_2542
95,PCW3DS_PALM_EPA_sn2_c
96,SK_trnaarg_c
97,HMR_0657nhs
98,EX_thmmp_e
99,PEDS18111Z1845Z9Z12Z15Z
100,DAGK160
101,4HBZCOAFm
102,SK_trnathr_c
103,MAGAH1619Z_c
104,LYSPHEILEt
105,lipid2
106,RE3570C
107,HBtr
108,CPC6MT
109,ETHAPT_DHA_ARA_c
110,GTHOXti
111,PLIPA2E141
112,LPEAT_DHA_ARA_sn2_c
113,BILGLCURte
114,ALCD21_D
115,LPCAT_OLE_GLNA_sn2_c
116,PLDAGAT_OLE_EPA_DHA_PC_1_c
117,TRPO2
118,AMOc
119,ETHAPT_PALM_EPA_c
120,ETHAPT_DHA_DHA_c
121,RBK
122,H2O2t
123,LPEAT_HDE_OLE_sn2_c
124,CHOLtu
125,MAGAH140_c
126,PSERT
127,DIHOLINETHnhs
128,DOLPGT2
129,FAEL183_cho
130,PEDS1819Z1829Z12Z
131,SK_trnaser_c
132,THRTHRARGt
133,PLDAGAT_DHA_EPA_DHA_PE_15_c
134,ARTCOAL2
135,DAGK_LNA_OLE_c
136,PI45PLC_cho
137,CHOPT_HDE_DHA_c
138,MAGAH2055Z8Z11Z14Z17Z_c
139,34HPPt2m
140,PLDPE_STC_STC_c
141,HMR_0653nhs
142,LPEAT_PALM_EPA_sn2_c
143,PCW3DS_HDE_EPA_sn2_c
144,CHOPT_HDE_OLE_c
145,LPCAT_EPA_STC_sn2_c
146,FACOAL2251
147,SK_trnaala_c
148,EX_cbi_e
149,PGMfc
150,CPC4MT
151,EX_crvnc_e
152,pe_prod13
153,BILGLCURtr
154,PTD1INOt
155,lipid4
156,r2514m
157,ETHAPT_LNA_MYRS_c
158,4HBZFm
159,PLDAGAT_HDE_HDE_HDE_PC_3_c
160,LALDD
161,PCW3DS_MYRS_EPA_sn2_c
162,COB2NDARED
163,PCD6DS_OLE_GLNA_sn2_c
164,EX_ptd1ino_e
165,FACOAE141
166,SK_trnalys_c
167,PLDPE_EPA_LNA_c
168,RE2649C
169,MEVK1
170,SK_trnaasp_c
171,UPP3S
172,ELAIDCPT1
173,ARTFR42_cho
174,CBIAT
175,DAGAH_MYRS_HDE_c
176,HMGLB
177,CHOPT_LNA_LNA_c
178,HKYNH
179,SK_trnagln_c
180,DAGAH_DHA_DHA_c
181,AKGt2n
182,LPS2nhs
183,RE1441R_1nhs
184,PLIPA2E120
185,GLDBRAN
186,ACITL
187,HMR_2530
188,LPEAT_EPA_ARA_sn2_c
189,ETHAPT_HDE_LNA_c
190,PGCD
191,LNLNCACPT2
192,SK_trdrd_c
193,CBIabc
194,ETHAPT_EPA_ALNA_c
195,3HAD40_2
196,PLDAGAT_EPA_EPA_ARA_PC_8_c
197,FBA
198,DAGAH_LNA_LNA_c
199,EX_pail_e
