,rxns_added
0,AKGt2n
1,CHOPT_DHA_STC_c
2,HMGLB
3,PLDAGAT_HDE_EPA_EPA_PC_1_c
4,PLDPE_HDE_ALNA_c
5,GALGLUSIDEtg_cho
6,DAGK_HDE_ALNA_c
7,CHOPT_MYRS_DHA_c
8,CITACt
9,TRPO2
10,NH4th
11,CHOPT_DHA_OLE_c
12,FADtm
13,ETHAPT_MYRS_ALNA_c
14,ETHAPT_DHA_LNA_c
15,3HAO
16,ACP1_FMN
17,ACACT7m
18,SK_trnaglu_c
19,ETHAPT_LNA_LNA_c
20,RE3175C
21,PAPA_EPA_STC_c
22,TRNFE
23,CHOLtu
24,PLDAGAT_HDE_EPA_DHA_PC_1_c
25,r1468
26,ICL
27,SK_trnaala_c
28,SK_trnamet_c
29,PAPA161
30,PLDPC_EPA_LNA_c
31,SK_trnahis_c
32,PLDAGAT_MYRS_EPA_LNA_PC_4_c
33,G3PT
34,PLDPE_EPA_LNA_c
35,AACPDAGAT_OLE_PALM_HDE_h
36,NO2th
37,PHEMEtm
38,PLDPC_MYRS_ARA_c
39,DAGAH_EPA_HDE_c
40,KYN3OX
41,FACOAE140
42,CO2tmt
43,MGDGW3DS1839Z12Z15Z1627Z10Z
44,GGGT_OLE_HDDE_4_h
45,GGGT_EPA_HDTE_5_h
46,ETHAPT_MYRS_EPA_c
47,CHOPT_STC_PALM_c
48,EX_ileargile_e
49,ETHAPT_MYRS_LNA_c
50,QUILSYN
51,PAPA_HDE_HDE_h
52,DAGAH_LNA_LNA_c
53,PLDAGAT_HDE_EPA_OLE_PE_12_c
54,LPCAT_LNA_DHA_sn2_c
55,EX_ptd1ino_e
56,FUMtm
57,CITL
58,LPEAT_MYRS_STC_sn2_c
59,PLDAGAT_OLE_PALM_HDE_PE_16_c
60,LYSTYRILEr
61,UDPG4E
62,SK_trnagln_c
63,PLDPC_EPA_EPA_c
64,LYSLYSLYSt
65,PLA2PC_MYRS_ARA_c
66,PLDAGAT_HDE_EPA_OLE_PC_7_c
67,GLU4ABUTthi
68,LPCAT_EPA_STC_sn2_c
69,CLPNH120
70,DHAP_pi_thr
71,PLDPE_MYRS_MYRS_c
72,DAGAH_EPA_ARA_c
73,HMR_6782
74,GTHPe
75,AGPATACP_HDE_HDE_h
76,MAGAH1619Z_c
77,RE3154C
78,PIK3nnhs
79,PED5DS1819Z1835Z9Z12Z
80,AASAD2
81,B3GNT51g_cho
82,MALS
83,HACD7m
84,FACOAE120
85,FBA
86,FADt_h
87,RTOT2_cho
88,DAGAH_DHA_OLE_c
89,LPLIPAL2G140
90,CHOPT_LNA_LNA_c
91,AACPDAGAT_HDE_HDE_PALM_h
92,H2Otu_syn
93,SK_trnaser_c
94,C226CPT2
95,PCW3DS_DHA_ALNA_sn2_c
96,RE3171C
97,LYSTYRILEt
98,HTDCACBP
99,ETHAPT_LNA_HDE_c
100,CLPNH180
101,COUCOAFm
102,CLPNH160
103,DESAT20_1
104,GPDDA4
105,PLDPC_OLE_OLE_c
106,34HPLtm
107,CLPNH140
108,AMCOXO
109,LPCAT_DHA_GLNA_sn2_c
110,PTRCtex2
111,ECOAH5_1
112,VALTA
113,SMPD4_cho
114,PCD12DS_LNA_DHA_sn1_c
115,UREA
116,PCW3DS_PALM_EPA_sn2_c
117,RE3172C
118,LPCAT_PALM_EPA_sn2_c
119,PYDXO
120,EAR80y_1
121,G1P_pi_th
122,PUNP3
123,GALO
124,DGDGGH1819Z1617Z
125,LPLIPAL2G160
126,FKYNH
127,PLDAGAT_MYRS_EPA_LNA_PC_8_c
128,LPCAT_EPA_EPA_sn2_c
129,PAPA_DHA_LNA_c
130,SK_trnaasn_c
131,SACCD2
132,ACOADH2
133,AATA
134,MAGAH2264Z7Z10Z13Z16Z19Z_c
135,CHOPT_OLE_OLE_c
136,SK_trnathr_c
137,O2tm
138,PLDPC_LNA_HDE_c
139,FACOAE141
140,r1523
141,NADPHtu
142,CHOPT_EPA_STC_c
143,CHOPT_OLE_HDE_c
144,LPEAT_STC_LNA_sn2_c
145,PEDS1829Z12Z1835Z9Z12Z
146,MGDGW6DS1829Z12Z1627Z10Z2
147,EX_thmmp_e
148,NO2R
149,SK_trnaarg_c
150,DAGAH_MYRS_STC_c
151,LPEAT_MYRS_ALNA_sn2_c
152,ETHAPT_STC_LNA_c
153,DESAT20_2
154,ARTCOAL1
155,ETHAPT_EPA_OLE_c
156,DM_ficytb5_c
157,HKYNH
158,PCD6DS_PALM_STA_sn2_c
159,PETHDMT_c
160,PLDAGAT_HDE_EPA_DHA_PC_5_c
161,LPCAT_DHA_ALNA_sn2_c
162,RE3169C
163,PSERT
164,PLDPC_DHA_LNA_c
165,PLDPC_EPA_ARA_c
166,GMPt6
167,LPCAT_DHA_STC_sn2_c
168,UDPGtnic
169,AM6SAD
170,HMR_2718
171,GTHOXti
172,ACOAD5_1
173,NADK
174,PGLc
175,SO4tl
176,PCLAD
177,ETHAPT_MYRS_ARA_c
178,6PGTt_h
179,LPEAT_MYRS_DHA_sn2_c
180,PETHTMT_c
181,SPHMDAc_cho
182,DHNAOT
183,DAGAH_OLE_HDE_c
184,C226CRNt
185,MGDGD7DS1819Z1617Z
186,PI3P3Pnnhs
187,EICOSTETCPT2
188,SPRn
189,PLDAGAT_OLE_HDE_OLE_PC_5_c
190,RE3041N
191,DAGAH_MYRS_LNA_c
192,NTRIR3ppc
193,GGGT_HDE_HDE_5_h
194,ATPSh
195,MAGAH1819Z_c
196,NDH2_syn
197,SK_trnaval_c
198,EX_lystyrile_e
199,EX_fadh2_c
200,DAGAH_MYRS_ALNA_c
201,DGDGW6DS1829Z12Z1617Z
202,C161CPT22
203,EX_lyslyslys_e
204,SK_trnapro_c
205,MI3PP
206,GGGT_EPA_HDDE_11_h
207,DXTRNt
208,GLPASE2
209,PUNP1
210,MAGAH140_c
211,LPEAT_PALM_MYRS_sn2_c
212,FADDP
213,PAPA_OLE_PALM
214,HISD_c
215,GLUDC
216,NNDPR
217,GGNG
218,FCYTOB5OXR_c
219,SK_trnagly_c
220,CHLP
221,MAGAH160
222,PEFLIP
223,ILEARGILEr
224,DAGAH_PALM_MYRS_c
225,PLA2PC_PALM_STA_c
226,OPHHXm
227,ARGDh
228,AGPATCOA_STC_PALM_c
229,C161CRN2t
230,SK_trnaasp_c
231,FAEL204_cho
232,NTRIR4ppc
233,ARTFR202_cho
234,LPCH180_sn1_c
235,TAG_OLE_PALM_HDEt_h
236,PEDS1801829Z12Z
237,TMPK
238,PCD12DS_EPA_LNA_sn2_c
239,LPLIPAL2G141
240,PLDAGAT_MYRS_EPA_LNA_PE_15_c
241,METHFtxc
242,MMSDHir
243,DAGAH_MYRS_OLE_c
244,LPEAT_MYRS_LNA_sn2_c
245,LPEAT_HDE_OLE_sn2_c
246,4HBZCOAFm
247,OCTDPtmt
248,G6PB_pi_th
249,DMTPHT
250,LPCH1829Z12Z_sn1_c
251,ASPTA6
252,CHOPT_EPA_OLE_c
253,ETHAPT_EPA_ARA_c
254,LPCAT_HDE_LNA_sn2_c
255,PCD12DS_LNA_LNA_sn1_c
256,UGCGc
257,PCD12DS_LNA_HDE_sn1_c
258,HIBHr
259,DAGK_LNA_HDE_c
260,PLDAGAT_MYRS_EPA_LNA_PE_13_c
261,RE3174C
262,r2514m
263,T4HCINNMFM
264,PCD12DS_HDE_LNA_sn2_c
265,ATPS_h
266,TAGAH_HDE_HDE_PALM_c
267,3OAR181_1
268,G3PD2_1
269,SK_trnalys_c
270,ETHAPT_EPA_HDE_c
271,SK_trnatrp_c
272,ACACT6r_1
273,ACITL
274,PED5DS1801835Z9Z12Z
275,GTHRDH_syn
276,PETHMT_c
277,FACOAE60
278,PCD6DS_DHA_GLNA_sn2_c
279,DAGK_EPA_ARA_c
280,LPEAT_MYRS_EPA_sn2_c
281,ETHAPT_PALM_MYRS_c
282,THRTHRARGr
283,H2O2t
284,FACOAL226
285,AGPATCOA_EPA_EPA_c
286,ECOAH7m
287,LPEAT_PALM_ARA_sn2_c
288,SK_trdrd_c
289,PSP_L
290,LPCAT_EPA_LNA_sn2_c
291,LPLIPAL2A120
292,PLDPC_STC_PALM_c
293,LPEAT_DHA_STC_sn2_c
294,ARTPLM1
295,4HBZFm
296,PLDAGAT_DHA_EPA_ARA_PC_1_c
297,SK_trnatyr_c
298,SACCD1
299,PLA2PE_PALM_PALM_c
300,ETHAPT_HDE_OLE_c
301,FACOAE180
302,SK_trnaleu_c
303,C161CPT12
304,GGGT_EPA_HDDE_4_h
305,PLA2PE_STC_STC_c
306,OPHBDCm
307,DAGAH_LNA_HDE_c
308,GLPASE1
309,H2Ot
310,ETHAPT_MYRS_STC_c
311,HMR_3427
312,ETHAPT_MYRS_DHA_c
313,LYSLYSLYSr
314,HBZOPTm
315,ETHAPT_PALM_ARA_c
316,RE3170C
317,3OAS100_1
318,MCITLmc
319,THRTHRARGt
320,LPEAT_MYRS_ARA_sn2_c
321,PGCD
322,C226CPT1
323,GLDBRAN
324,PAPA_MYRS_ARA_c
325,EX_lyspheile_e
326,CHOPT_MYRS_OLE_c
327,CEPTC_cho
328,PCW3DS_EPA_EPA_sn2_c
329,SK_trnaile_c
330,3OAS180_h
331,FACOAE80
332,LYSPHEILEr
333,NDH1_2u
334,RE2680C
335,GGGT_HDE_HDE_16_h
336,GLNyLATthc
337,ETHAPT_STC_PALM_c
338,PGMfc
339,FACOAL184
340,SK_trnacys_c
341,DGDGGH1829Z12Z1617Z
342,FACOAE100
343,GLGNS1
344,PAPA1819Z1819Z
345,FAOXC226
346,HMR_2472
347,GLBRAN
348,NH4t
349,PDYXPT_c
350,FAEL183_cho
351,HACOADr
352,FAOXC14C14OHm
353,PAPA_PALM_ARA_c
354,IDHPOXOX2b
355,DHNANT
356,r1579
357,HCO3E
358,DIATOXEPOX_h
359,PPDK
360,THMMPt4_1
361,LPCH1619Z_sn1_c
362,EX_thrthrarg_e
363,OAAtmt
364,GGDPR
365,R07456
366,ACOAR5mc
367,PLDPC_PALM_ARA_c
368,TAG_HDE_HDE_PALMt_h
369,ILEARGILEt
370,ACOAR7mc
371,LYSPHEILEt
372,AGPATCOA_OLE_OLE_c
373,ETHAPT_DHA_STC_c
374,PTD1INOt
375,SK_trnaphe_c
376,PLDAGAT_HDE_EPA_OLE_PC_5_c
377,G3PAT1619Z_h
378,PEDS1819Z1829Z12Z
379,HMR_2395
380,3OAS181_1
381,EICOSTETCPT1
382,PLDAGAT_MYRS_EPA_LNA_PC_6_c
383,FACOAE160
384,LPEAT_STC_PALM_sn2_c
385,PLDAGAT_OLE_PALM_HDE_PE_14_c
386,PINOS
387,CLPNH181
388,CHOPT_HDE_OLE_c
389,SMS_cho
390,DADNK
391,HACD6
