,rxns_added
0,PLDAGAT_OLE_PALM_HDE_PC_5_c
1,ASPTA6
2,PLDAGAT_HDE_ARA_ARA_PE_15_c
3,PPIth
4,HPDCACRNCPT1
5,PLDPE_EPA_OLE_c
6,PSERT
7,GALm
8,DHDPS
9,ETHAPT_LNA_OLE_c
10,ACSERtmi
11,DIPEPabc6c
12,METMETILEt
13,ARTFR205nhs
14,GLGNS1
15,AMPtr
16,MTHFC
17,PLDAGAT_EPA_EPA_DHA_PE_11_c
18,SK_trnaphe_c
19,r0834
20,FAO181p_oddc
21,PLDPE_OLE_OLE_c
22,RTOT2_cho
23,EX_ptd1ino_e
24,GLYtmt
25,ETHAPT_MYRS_MYRS_c
26,MI1PP
27,R07456
28,CBFC_u
29,DESAT20_1
30,LPS
31,LPAMt
32,SK_trnaasn_c
33,EX_lystyrile_e
34,CMSc
35,PLDAGAT_PALM_PALM_LNA_PE_13_c
36,PLDAGAT_HDE_EPA_DHA_PC_5_c
37,SACCD1
38,PLDAGAT_HDE_ARA_HDE_PC_1_c
39,FAOXC170m
40,RE3268R_1nhs
41,LPLIPAL2G140
42,CHOPT_OLE_MYRS_c
43,AASAD2
44,GTHRDt2
45,AHHST
46,PLDAGAT_HDE_HDE_LNA_PE_16_c
47,PAPA1819Z160h
48,HKYNH
49,HMR_3229
50,ATAMh
51,G6PBDHh
52,SULO
53,LPEAT_MYRS_GLNA_sn2_c
54,D_LACt2m
55,SK_trnacys_c
56,C161CRN2t
57,PAPA_LNA_OLE_c
58,PLDPC_MYRS_GLNA_c
59,ETHAPT_MYRS_HDE_c
60,CLPNH161
61,DGDGS1819Z160
62,DHPR2
63,FUMtmt
64,PLA2PC_EPA_ARA_c
65,UDPGtnic
66,GLNtm
67,SK_trnaglu_c
68,PINOS
69,UM4PCP
70,ETHAPT_DHA_STC_c
71,r2514m
72,G6Pt6er
73,ACSERthi
74,PLDAGAT_HDE_PALM_EPA_PC_5_c
75,ACS_h
76,ACHMSSELCYSLh
77,PCW3DS_STC_EPA_sn2_c
78,SK_trnaarg_c
79,PAPA_HDE_HDE_h
80,LAAL15
81,PLDAGAT_HDE_EPA_LNA_PE_12_c
82,PROt2r
