,0
PF3D7_0906500,nonlethal
PF3D7_0608800,nonlethal
PF3D7_1357900,nonlethal
PF3D7_0109500,nonlethal
PF3D7_1311800,nonlethal
PF3D7_0309500,nonlethal
PF3D7_1435300,nonlethal
PF3D7_0922600,nonlethal
PF3D7_1025100,nonlethal
PF3D7_0918900,nonlethal
PF3D7_1216000,nonlethal
PF3D7_0717700,nonlethal
PF3D7_1240000,nonlethal
PF3D7_1332900,lethal
PF3D7_0828200,nonlethal
PF3D7_0622800,nonlethal
PF3D7_1232200,nonlethal
PF3D7_0815900,nonlethal
PF3D7_0303700,nonlethal
PF3D7_0504600,nonlethal
PF3D7_1461900,nonlethal
PF3D7_0311200,nonlethal
PF3D7_0219100,nonlethal
PF3D7_1033100,nonlethal
PF3D7_0520900,nonlethal
PF3D7_0522300,nonlethal
PF3D7_0922200,nonlethal
PF3D7_1129000,nonlethal
PF3D7_1313200,lethal
PF3D7_0907900,nonlethal
PF3D7_0720400,nonlethal
PF3D7_0204500,nonlethal
PF3D7_0807900,nonlethal
PF3D7_1117500,nonlethal
PF3D7_0910400,nonlethal
PF3D7_1367700,lethal
PF3D7_1015200,lethal
PF3D7_1445100,lethal
PF3D7_1126000,lethal
PF3D7_1130000,nonlethal
PF3D7_0919600,nonlethal
PF3D7_1116600,nonlethal
PF3D7_1343600,nonlethal
PF3D7_1364600,nonlethal
PF3D7_1015900,lethal
PF3D7_1444800,nonlethal
PF3D7_1462800,lethal
PF3D7_1351600,nonlethal
PF3D7_0624000,lethal
PF3D7_1324900,nonlethal
PF3D7_1325200,nonlethal
PF3D7_1128300,nonlethal
PF3D7_0915400,nonlethal
PF3D7_1436000,nonlethal
PF3D7_1012500,nonlethal
PF3D7_1439900,nonlethal
PF3D7_0318800,lethal
PF3D7_1114800,nonlethal
PF3D7_1037100,lethal
PF3D7_1014000,nonlethal
PF3D7_0813800,nonlethal
PF3D7_0801800,nonlethal
PF3D7_1017400,nonlethal
PF3D7_1021600,nonlethal
PF3D7_1454700,nonlethal
PF3D7_1453800,nonlethal
PF3D7_1219900,lethal
PF3D7_0514600,nonlethal
PF3D7_1450900,nonlethal
PF3D7_1437700,nonlethal
PF3D7_0627800,nonlethal
PF3D7_1205700,nonlethal
PF3D7_0406400,nonlethal
PF3D7_0604700,nonlethal
PF3D7_1113700,nonlethal
PF3D7_0616800,nonlethal
PF3D7_1426700,nonlethal
PF3D7_1342800,nonlethal
PF3D7_0927300,nonlethal
PF3D7_1431600,nonlethal
PF3D7_1443700,lethal
PF3D7_1420600,nonlethal
PF3D7_1437400,nonlethal
PF3D7_0816100,lethal
PF3D7_1102400,nonlethal
PF3D7_0412300,nonlethal
PF3D7_0704700,lethal
PF3D7_1226100,nonlethal
PF3D7_0417200,lethal
PF3D7_1324800,nonlethal
PF3D7_0810800,nonlethal
PF3D7_1224000,nonlethal
PF3D7_0630700,lethal
PF3D7_0628000,nonlethal
PF3D7_0926700,lethal
PF3D7_0629100,lethal
PF3D7_0320500,nonlethal
PF3D7_1327600,lethal
PF3D7_1453500,nonlethal
PF3D7_1246100,nonlethal
PF3D7_1142400,nonlethal
PF3D7_1364900,nonlethal
PF3D7_1209600,nonlethal
PF3D7_1440300,nonlethal
PF3D7_1028100,nonlethal
PF3D7_0607300,nonlethal
PF3D7_1359100,lethal
PF3D7_1363700,nonlethal
PF3D7_0623000,lethal
PF3D7_0520500,nonlethal
PF3D7_0924300,nonlethal
PF3D7_0614000,nonlethal
PF3D7_0815300,lethal
PF3D7_1459700,nonlethal
PF3D7_0616000,nonlethal
PF3D7_1116200,nonlethal
PF3D7_0109900,nonlethal
PF3D7_1147500,nonlethal
PF3D7_0922900,nonlethal
PF3D7_0211400,nonlethal
PF3D7_0626300,nonlethal
PF3D7_1444300,nonlethal
PF3D7_0615100,nonlethal
PF3D7_1318200,nonlethal
PF3D7_1212500,nonlethal
PF3D7_1312000,nonlethal
PF3D7_1323000,nonlethal
PF3D7_0624700,nonlethal
PF3D7_0615300,nonlethal
PF3D7_0705500,nonlethal
PF3D7_1354200,nonlethal
PF3D7_1316100,nonlethal
PF3D7_0511800,nonlethal
PF3D7_1013500,nonlethal
PF3D7_0515300,nonlethal
