,rxns_added
0,VALTRPVALr
1,LEUTYRTYRt
2,FRD7
3,r1600
4,LYSt5r
5,PSERT
6,THRTHRARGt
7,G3PD2
8,PYDXO
9,PTRCTA
10,GTHRDt2
11,EX_valleuphe_e
12,NCAMUP
13,EX_cysleuthr_e
14,EX_thrthrarg_e
15,LEUTYRTYRr
16,CYSLEUTHRt
17,PROPAT4te
18,PDYXPT_c
19,ILEARGILEt
20,ILEARGILEr
21,EX_ileargile_e
22,THRTHRARGr
23,GAPD
24,H2Ot
25,EX_leutyrtyr_e
26,G3POc
27,ASPTA6
28,ADPRIBt
29,PGCD
30,TRPTHRILEr
31,r2000
32,EX_trpthrile_e
33,PSP_L
34,TRPTHRILEt
35,EX_valtrpval_e
36,CYOO6mc
37,r1963
38,HISSNAT5tc
39,CYOR_q8_mc
40,NTRIR3ppc
41,ABTA
42,GTHRDH_syn
43,VALLEUPHEt
44,VALTRPVALt
45,NADNe
46,VALLEUPHEr
47,AMPt
48,FUMtr
49,CYSLEUTHRr
50,NCNt
51,NADN
52,SBTRph
53,FRUt1r
