,rxns_added
0,LPCAT_DHA_STC_sn2_c
1,PDYXPT_c
2,GLCMAN600b_e
3,ETHAPT_STC_STC_c
4,CYSTS
5,CHOPT_OLE_DHA_c
6,HISD_c
7,PLDPC_EPA_ALNA_c
8,CHOPT_DHA_DHA_c
9,PAPA_HDE_PALM
10,G3PAT2055Z8Z11Z14Z17Z_c
11,SERPHELYSr
12,HXAt3
13,ACGPID
14,CDAPPA180
15,ETHAPT_EPA_STC_c
16,pi_prod3
17,LPLIPAL1A160
18,PLA2PE_OLE_DHA_c
19,PLIPA2A160
20,LPCAT_OLE_EPA_sn2_c
21,pe_prod1
22,CHOPT_MYRS_DHA_c
23,PCW3DS_DHA_EPA_sn2_c
24,CHOPT_EPA_EPA_c
25,DBRC
26,PCD12DS_LNA_DHA_sn1_c
27,PCD5DS_EPA_EPA_sn2_c
28,ETHAPT_MYRS_DHA_c
29,HMR_2380
30,PINOS_SC
31,lipid4
32,DAGCPT
33,FA1819ZACPHc
34,AGPATCOA_HDE_DHA_c
35,LPCAT_DHA_DHA_sn2_c
36,PAPA_STC_ALNA_c
37,EX_retn_e
38,TAGAH_DHA_EPA_HDTTE_c
39,r2032
40,ETHAPT_OLE_DHA_c
41,lipid5
42,FDMO2
43,VALLEUPHEt
44,FCYTOB5OXR_c
45,pi_prod4
46,DOLPMT_L
47,EX_lyslyslys_e
48,PAPA_EPA_EPA_c
49,FACOAE180
50,ETHAPT_DHA_DHA_c
51,PIPLC_EPA_LNA_c
52,LPCH2264Z7Z10Z13Z16Z19Z_sn1_c
53,PLA2PC_EPA_ARA_c
54,FACOAE80
55,EX_valleuphe_e
56,PYDXO
57,CDAPPA160
58,ETHAPT_MYRS_EPA_c
59,GLYDHDA
60,GLNS
61,VALLEUPHEr
62,DM_ficytb5_c
63,CDPPT160
64,DAGAH_EPA_DHA_c
65,PIP3P_EPA_LNA_c
66,DCTPD2
67,EX_ileasnhis_e
68,PCHOLP_hsnhs
69,LPS2_20_4_20_4nhs
70,PLDAGAT_DHA_EPA_ARA_PC_7_c
71,ACACT6r
72,DAGAH_EPA_ARA_c
73,lipid10
74,LPEAT_STC_ALNA_sn2_c
75,PLDPC_STC_ALNA_c
76,PINOS
77,GLCNACPT_L
78,EX_trpthrile_e
79,ACACT7r
80,PLIPA2E141
81,pc_prod
82,DAGK181
83,PLA2PE_MYRS_MYRS_c
84,PLDAGAT_HDE_HDE_LNA_PC_7_c
85,LPCAT_MYRS_EPA_sn2_c
86,CDAPPA120
87,GLCMAN6abc
88,PLDPE_MYRS_MYRS_c
89,ALALYSTHRt
90,HMR_8374
91,PLCD
92,CDIPTrnhs
93,MSULR
94,ECOAH3
95,PGCD
96,PAPA_LNA_DHA_c
97,DAGPYP_SC
98,PLIPA2E120
99,TAGAH_HDE_DHA_HDTTE_c
100,GPIAT
101,ARTFR31_cho
102,ETHAPT_EPA_ARA_c
103,PLDPC_MYRS_HDE_c
104,NADPPPS
105,ACOADAGAT_PALM_PALM_LNA_c
106,lipid2
107,PLDAGAT_MYRS_EPA_EPA_PE_9_c
108,LPEAT_OLE_GLNA_sn2_c
