,rxns_added
0,EX_lys__L_e
1,ACChex
2,LYSLYSLYSt
3,LYSLYSLYSr
4,EX_lyslyslys_e
5,EX_5mthf_e
6,5MTHFt
7,EX_CE5022_e
8,EX_asp__L_e
9,PLA2PC_OLE_OLE_c
10,MEVK2
11,ARTCOAL2
12,C226CPT2
13,PLDPC_PALM_ARA_c
14,LPCAT_PALM_STC_sn2_c
15,PIP3K_HDE_LNA_c
16,FBA
17,PLDAGAT_OLE_HDE_OLE_PC_6_c
18,PLA2PE_PALM_STC_c
19,PLA2PE_OLE_DHA_c
20,C180CRNt
21,LPCH160_sn1_c
22,PLDPC_EPA_OLE_c
23,FAO161p_oddc
24,RE3166C
25,CDIPTrnhs
26,FAOXC226
27,ETHAPT_PALM_PALM_c
28,LPCAT_MYRS_EPA_sn2_c
29,CARN180t_m
30,23CN2P1
31,ETHAPT_HDE_HDE_c
32,GLYDHDA
33,MEVK1
34,FADH2tm
35,MAGAH1819Z_c
36,EX_ptd1ino_e
37,PCHOLHSTDe
38,LPEAT_EPA_ARA_sn2_c
39,DAGAH_LNA_LNA_c
40,PAPA1801819Z
41,LPS3enhs
42,PLDAGAT_HDE_EPA_ARA_PC_2_c
43,CITt2r
44,PI45BPP
45,PAPA_EPA_OLE_c
46,C226CRNt
47,ETHAPT_MYRS_MYRS_c
48,ETHAPT_HDE_GLNA_c
49,PLDAGAT_HDE_EPA_LNA_PE_11_c
50,LPEH1819Z_sn1_c
51,PLA2_2_cho
52,APG3PAT120
53,LPEAT_STC_GLNA_sn2_c
54,PYDXO
55,SULO
56,MOGATnhs
57,PGPPTnhs
58,DAGK_OLE_LNA_c
59,UREA
60,PAPA18111Z1819Z
61,ETHAPT_HDE_LNA_c
62,ACOAR3mc
63,ARTPLM2
64,PI4P5K_HDE_LNA_c
65,CLS_hsnhs
66,ETHAPT_OLE_DHA_c
67,SUCOAACTr
68,APH120
69,LPLIPAL2E181
70,ECOAH3_1c
71,RE3165C
72,PIP4K_HDE_LNA_c
73,FBA3
74,MAGtnhs
75,MALS
76,DAGK181
77,PLIPA2A120
78,RTOT2_cho
79,PLDPE_EPA_EPA_c
80,PLA2PE_HDE_GLNA_c
81,PIPLC_HDE_LNA_c
82,PLA2PC_STC_GLNA_c
83,CLPNH181
84,LPEAT_PALM_ARA_sn2_c
85,ASPTA
86,FPGS7m_1
