,rxns_added
0,SK_trnaarg_c
1,PCD5DS_LNA_ARA_sn2_c
2,GPPSh
3,MGDGD15DS_EPA_HDTTE_sn2_h
4,AACPDAGAT_HDE_HDE_PALM_h
5,SK_trnaala_c
6,FPPS_h
7,NO2R
8,SK_trnatyr_c
9,SK_trnaile_c
10,NPDPS
11,NH4th
12,MGDGD6DS_EPA_HDTE_sn2_h
13,PLDPE_HDE_ALNA_c
14,ETHAPT_HDE_PALM_c
15,GGGT_EPA_HDDE_8_h
16,OPHBDCm
17,LPCAT_LNA_ETA_sn2_c
18,SK_trnagln_c
19,PLDAGAT_PALM_ARA_PALM_PC_5_c
20,TAGAH_HDE_HDE_PALM_c
21,PLDAGAT_PALM_ARA_PALM_PC_3_c
22,4HBZCOAFm
23,AACPDAGAT_OLE_PALM_HDE_h
24,HBZNPT
25,SK_trnaleu_c
26,PHEMEtm
27,SBTRh
28,PLDPE_OLE_PALM_c
29,SK_trnaasp_c
30,COUCOAFm
31,SK_trnacys_c
32,SK_trnaasn_c
33,SK_trnatrp_c
34,PLDAGAT_EPA_EPA_ARA_PE_14_c
35,LPCAT_DHA_ETA_sn2_c
36,CYSDES
37,TAG_HDE_HDE_PALMt_h
38,SK_trnaval_c
39,GGGT_EPA_HDE_8_h
40,SK_trnathr_c
41,IPDPth
42,PAPA_OLE_PALM
43,APSt_h
44,SK_trnapro_c
45,OCTDPtmt
46,PLDAGAT_OLE_PALM_HDE_PC_3_c
47,SK_trnalys_c
48,LPEAT_HDE_PALM_sn2_c
49,LPCAT_MYRS_LNA_sn2_c
50,HBZOPTm
51,PLDAGAT_PALM_MYRS_PALM_PC_5_c
52,SK_trnamet_c
53,PLA2PE_HDE_ALNA_c
54,SK_trnaphe_c
55,PAPA_LNA_PALM_c
56,4HBZFm
57,DM_ficytb5_c
58,4HBZtm
59,GGGT_HDE_HDE_1_h
60,PLDAGAT_HDE_ARA_ARA_PE_14_c
61,PLDPE_MYRS_ALNA_c
62,GGPS_h
63,IDIh
64,PLDAGAT_PALM_HDE_PALM_PE_13_c
65,T4HCINNMFM
66,SO4t_h
67,ACP1619ZD9DS
68,SK_trnagly_c
69,OPHHXm
70,SK_trnahis_c
71,SUAT_h
72,SK_trnaser_c
73,NO2th
74,TAG_OLE_PALM_HDEt_h
75,PLDAGAT_PALM_MYRS_PALM_PE_13_c
