,rxns_added
0,BFFS
1,MTHFD2
2,ACOADAGAT_EPA_EPA_DHA_c
3,FPGS9m
4,RTOT5_cho
5,PLA2PE_EPA_DHA_c
6,LPLIPAL2G141
7,LPCAT_EPA_GLNA_sn2_c
8,3HAACOAT140
9,GART
10,CHOPT_MYRS_EPA_c
11,2MCITtm
12,PLDAGAT_PALM_EPA_ARA_PC_5_c
13,PAPA1819Z18111Z
14,PLDAGAT_OLE_EPA_DHA_PC_2_c
15,MCCC
16,LYSLYSLYSr
17,LPCAT_STC_STC_sn2_c
18,PLA2PE_STC_STC_c
19,AMPt
20,ETHAPT_OLE_HDE_c
21,EX_ileargile_e
22,PHETHPTOX
23,LPEAT_LNA_PALM_sn2_c
24,PLDAGAT_HDE_EPA_DHA_PE_15_c
25,ETHAPT_MYRS_MYRS_c
26,SAL_m
27,EX_fadh2_c
28,CITMS
29,CLPNH160
30,HIBHr
31,PLDAGAT_PALM_EPA_LNA_PE_11_c
32,PGCD
33,NADK3
34,1ACPCtm
35,PLDAGAT_OLE_HDE_OLE_PC_5_c
36,HISD_c
37,LYSLYSLYSt
38,NMNt7
39,ETHAPT_STC_DHA_c
40,CDAPPA180
41,LPSenhs
42,ARTPLM2
43,PLA2PA_EPA_DHA_c
44,DAGAH_HDE_GLNA_c
45,HMR_2673
46,TRPO2
47,TREt
48,CODH3
49,ARTFR207_cho
50,MTHFCm
51,MEVK1
52,GLNtm
53,CHOPT_PALM_HDE_c
54,PLDPE_PALM_ARA_c
55,3HAACOAT80
56,PSP_L
57,PLDPC_MYRS_EPA_c
58,THFtm
59,PLA2_2e_cho
60,PLA2PE_MYRS_ALNA_c
61,PLDAGAT_MYRS_EPA_EPA_PE_13_c
62,IDL_HSDEGnhs
63,CHOPT_STC_DHA_c
64,CLPNH180
65,HMGLB
66,DAGAH_HDE_OLE_c
67,ACCAHm
68,HDDACBP
69,AATHA
70,QUILSYN
71,PLA2PC_PALM_OLE_c
72,UG6PGT
73,EX_thrthrarg_e
