,rxns_added
0,SK_trnapro_c
1,SK_trnagln_c
2,OPHHXm
3,SK_trnaval_c
4,HMR_6782
5,SK_trnaala_c
6,ARTPLM3
7,SK_trnacys_c
8,FPPS_h
9,LCAT5enhs
10,34HPLtm
11,MK8t
12,SK_trnaile_c
13,4HBZCOAFm
14,SK_trnatyr_c
15,4HBZtmt
16,SK_trnagly_c
17,SK_trnaasn_c
18,SK_trnaasp_c
19,HBZOPTm
20,OCTDPtmt
21,SK_trnaleu_c
22,SK_trnamet_c
23,SK_trnahis_c
24,RTOTAL3FATPc
25,SK_trnatrp_c
26,EX_mqn8_e
27,SK_trnaser_c
28,OPHBDCm
29,4HBZFm
30,SK_trnathr_c
31,LDL_HSDEGnhs
32,NPDPS
33,SK_trnaglu_c
34,SK_trnalys_c
35,PHEMEtm
36,COUCOAFm
37,SK_trnaarg_c
38,GRDPth
39,T4HCINNMFM
40,SK_trnaphe_c
