,rxns_added
0,ASPO5_1: asp__L_c + fum_c --> iasp_c + succ_c
1,SK_trnaasp_c: trnaasp_c <=> 
2,AACOAR_syn: aacoa_c + h_c + nadph_c --> 3hbcoa__R_c + nadp_c
3,GLBRAN: glygn1_c --> glygn2_c
4,SK_trnaala_c: trnaala_c <=> 
5,SK_trnatyr_c: trnatyr_c <=> 
6,HBZOPTm: 4hbz_m + octdp_m --> 3ophb_m + 2.0 ppi_m
7,ACOAR2mc: h_c + hx2coa_c + nadph_c --> hxcoa_c + nadp_c
8,SK_trnaasn_c: trnaasn_c <=> 
9,SK_trnaglu_c: trnaglu_c <=> 
10,HBCHLR: 3hbcoa__R_c --> b2coa_c + h2o_c
11,ALDD4: btal_c + h2o_c + nad_c --> but_c + 2.0 h_c + nadh_c
12,GLPASE1: glygn2_c + 3.0 pi_c --> dxtrn_c + 3.0 g1p_c
13,KAT2: 3ohcoa_c + coa_c --> accoa_c + btcoa_c
14,ECOAH2_1c: h2o_c + hx2coa_c --> 3hhcoa_c
15,DPMVD: 5dpmev_c + atp_c --> adp_c + co2_c + ipdp_c + pi_c
16,4HBZFm: 4hbzcoa_m + h2o_m --> 4hbz_m + coa_m + h_m
17,SK_trnaile_c: trnaile_c <=> 
18,R5PFLc: r5p_c --> db4p_c + for_c + h_c
19,SK_trnaval_c: trnaval_c <=> 
20,SK_trnagln_c: trnagln_c <=> 
21,OPHHXm: 2oph_m + nadph_m + 0.5 o2_m --> 2ohph_m + h2o_m + nadp_m
22,PMDPHT: 5aprbu_c + h2o_c --> 4r5au_c + pi_c
23,BUTAFDOR: btal_c + fdxo_42_c + h2o_c --> but_c + fdxr_42_c + 3.0 h_c
24,GLGNS1: ggn_c + 3.0 udpg_c --> glygn1_c + 3.0 h_c + 3.0 udp_c
25,FTHFI_1: 5fthf_c + atp_c + h2o_c --> 10fthf_c + adp_c + pi_c
26,OPHBDCm: 3ophb_m + h_m --> 2oph_m + co2_m
27,HMR_6782: 34hpp_c + h_c + nadh_c --> 34hpl_c + nad_c
28,SK_trnaarg_c: trnaarg_c <=> 
29,SK_trnapro_c: trnapro_c <=> 
30,QULNS: dhap_c + iasp_c --> 2.0 h2o_c + pi_c + quln_c
31,COUCOAFm: T4hcinnm_m + atp_m + coa_m --> amp_m + coucoa_m + ppi_m
32,SK_trnagly_c: trnagly_c <=> 
33,PHEMEtm: pheme_m <=> pheme_c
34,HMGCOAR: coa_c + mev__R_c + 2.0 nadp_c --> 2.0 h_c + hmgcoa_c + 2.0 nadph_c
35,OCTDPtmt: octdp_m <=> octdp_c
36,SK_trnaleu_c: trnaleu_c <=> 
37,SK_trnahis_c: trnahis_c <=> 
38,RBFSa: 4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c
39,GLPASE2a: glygn3_c + 7.0 pi_c --> Tyr_ggn_c + 7.0 g1p_c
40,SK_trnaphe_c: trnaphe_c <=> 
41,4HBZCOAFm: coa_m + coucoa_m + h2o_m + nad_m --> 4hbzcoa_m + accoa_m + h_m + nadh_m
42,SK_trnathr_c: trnathr_c <=> 
43,DROPPRy: 25dhpp_c + h_c + nadph_c --> 25dthpp_c + nadp_c
44,CO2tmt: co2_m <=> co2_c
45,34HPLtm: 34hpl_c + h_c --> 34hpl_m + h_m
46,SK_trnalys_c: trnalys_c <=> 
47,SK_trnatrp_c: trnatrp_c <=> 
48,SK_trnacys_c: trnacys_c <=> 
49,GTPCII: gtp_c + 3.0 h2o_c --> 25dhpp_c + for_c + 2.0 h_c + ppi_c
50,SK_trnamet_c: trnamet_c <=> 
51,UDPGtnic: atp_c + h2o_c --> adp_c + h_c + pi_c + udpg_c
52,GLDBRAN: dxtrn_c + h2o_c --> glc__D_c + glygn3_c
53,PMEVK: 5pmev_c + atp_c --> 5dpmev_c + adp_c
54,T4HCINNMFM: 34hpl_m --> T4hcinnm_m + h2o_m
55,ACOAD1z: b2coa_c + fdxo_42_c + 2.0 nadh_c --> btcoa_c + fdxr_42_c + 2.0 nad_c
56,FTHFLi: atp_c + for_c + thf_c --> 10fthf_c + adp_c + pi_c
57,RIBFSc: 2.0 dmlz_c + h_c --> 4r5au_c + ribflv_c
58,HMGCOAS: coa_c + h_c + hmgcoa_c --> aacoa_c + accoa_c + h2o_c
59,MEVK1: atp_c + mev__R_c --> 5pmev_c + adp_c + h_c
60,NNDPR: 2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c
61,SK_trnaser_c: trnaser_c <=> 
62,GGNG: Tyr_ggn_c + 8.0 udpg_c --> ggn_c + 8.0 h_c + 8.0 udp_c
63,NADK: atp_c + nad_c --> adp_c + h_c + nadp_c
64,HACD2i: 3hhcoa_c + nad_c --> 3ohcoa_c + h_c + nadh_c
