,rxns_added
0,ETHAPT_LNA_HDE_c
1,APG3PAT161
2,LPCAT_STC_STC_sn2_c
3,PAPA_PALM_EPA_c
4,UDPGtnic
5,DAGK181
6,pe_prod12
7,SELGTHR2
8,ETHAPT_PALM_ARA_c
9,LPCAT_MYRS_EPA_sn2_c
10,PI45P5P_cho
11,PCW3DS_EPA_EPA_sn2_c
12,PLDPC_STC_EPA_c
13,ETHAPT_SC
14,PHEPHEASNr
15,LPCAT_HDE_OLE_sn2_c
16,PLDAGAT_HDE_EPA_LNA_PE_13_c
17,AGPATCOA_STC_EPA_c
18,GLBRAN
19,CHOPT_PALM_DHA_c
20,LPEAT_EPA_ARA_sn2_c
21,PLDAGAT_PALM_EPA_LNA_PC_1_c
22,PCD4DS_STC_DHA_sn2_c
23,PCHOLP_cho
24,GLNHISHISt
25,ETHAPT_EPA_PALM_c
26,MGDGGH_MYRS_PALM_c
27,PI34P5K_18_2_18_2nhs
28,PETOHMm_hsnhs
29,GLPASE2
30,PLDAGAT_HDE_PALM_LNA_PE_16_c
31,PCW3DS_OLE_EPA_sn2_c
32,2_7_8_3
33,CHOPT_PALM_EPA_c
34,PI34P3Pn_cho
35,4ABUTtmi
36,GLCMAN6abc
37,FADDP
38,PLDAGAT_DHA_EPA_ARA_PC_8_c
39,CHOPT_HDE_OLE_c
40,PYNP2r
41,PAPA_HDE_DHA_c
42,PI45PLC_cho
43,PCD6DS_STC_GLNA_sn2_c
44,PIP3P_LNA_LNA_c
45,EX_adprbp_e
46,LPEAT_HDE_ARA_sn2_c
47,APH161
48,AGPATCOA1819Z18111Z
49,PAPA160
50,MGDGW6DS1829Z12Z1619Zc
51,DAGK141
52,PLPSA21801819Z
53,PTOR
54,DAGAH_PALM_DHA_c
55,PAIL_CHOtn
56,PI4PP_cho
57,PAPA_EPA_HDE_c
58,FA80ACPHi
59,PLA2PE_OLE_ALNA_c
60,GDHm
61,DMGDH
62,LPCAT_DHA_DHA_sn2_c
63,3HAD100
64,PLDAGAT_HDE_PALM_PALM_PC_4_c
65,NMNHYD
66,AGPAT1801819Zhc
67,PLDPC_MYRS_GLNA_c
68,PAPA1601819Z
69,4ABUTNtm
70,LEUTAi
71,LPEAT_OLE_ARA_sn2_c
72,PLDAGAT_PALM_EPA_LNA_PE_14_c
73,LPLIPAL1A120
74,NMNN
75,EX_galman600_e
76,SMS
77,DAGAH_HDE_DHA_c
78,PPRGL
79,GALMAN6
80,UDCPKr
81,pe_prod1
82,SELGTHR
83,PLDPC_OLE_ALNA_c
84,PIP5P_LNA_LNA_c
85,EX_fadh2_c
86,PCW3DS_PALM_EPA_sn2_c
87,PLD_SC
88,ETHAPT_MYRS_MYRS_c
89,CHOPT_STC_HDE_c
90,HISTRPHISr
91,AGPAT181
92,NCAMUP
93,GTHP_c
94,PLA2PC_PALM_DHA_c
95,PE_HStmnhs
96,PI3P3Pnnhs
97,AGPATCOA_OLE_HDE_c
98,ETHAPT_HDE_ALNA_c
99,ETHAPT_EPA_ARA_c
100,PLA2PA_EPA_PALM_c
101,LPCAT_HDE_EPA_sn2_c
102,LPCAT_DHA_EPA_sn2_c
103,AHCYStm
104,CHOPT_EPA_HDE_c
105,pe_prod6
106,LPCAT_PALM_EPA_sn2_c
107,PRFGS_1
108,PLDPC_DHA_LNA_c
109,CHOPT_STC_PALM_c
110,AGPAT160
111,ASP1DC
112,LPEAT_HDE_LNA_sn2_c
113,LPCAT_OLE_HDE_sn2_c
114,PLDPE_OLE_ALNA_c
115,LPS2_18_1_18_2nhs
116,TYRPHETYRr
117,PAPA_EPA_ARA_c
118,PLA2_2_cho
119,PCW3DS_HDE_ALNA_sn2_c
120,ETHAPT_LNA_ALNA_c
121,GLNHISHISr
122,EX_glnhishis_e
123,AGPAT141
124,CDS_cho
125,LPASE_cho
126,ETHAPT_STC_EPA_c
127,AGPAT120
128,PLDAGAT_MYRS_ARA_HDE_PC_8_c
129,PCD6DS_MYRS_GLNA_sn2_c
130,DAGCPT_SC
131,lipid10
132,PLDAGAT_HDE_EPA_EPA_PE_10_c
133,CHOPT_STC_EPA_c
134,LPCAT_PALM_OLE_sn2_c
135,PLDPC_PALM_GLNA_c
136,PLDAGAT_EPA_EPA_ARA_PC_1_c
137,GALMAN6abc
138,DAGAH_HDE_EPA_c
139,PAPA_LNA_ALNA_c
140,MEPIt
141,PLDAGAT_PALM_HDE_HDE_PC_8_c
142,PLA2PA_EPA_HDE_c
143,PLDPC_HDE_LNA_c
144,PI345P3P_18_2_18_2nhs
145,SELGTHR3
146,PLDPC_STC_PALM_c
147,AGPATCOA_MYRS_MYRS_c
148,PNP
149,PLDAGAT_MYRS_HDE_PALM_PC_4_c
150,NADPNe
151,PCD6DS_PALM_GLNA_sn2_c
152,PLDAGAT_HDE_EPA_EPA_PE_11_c
153,LPCAT_EPA_EPA_sn2_c
154,GPAM_18_2nhs
155,CEPTC_20_4_20_4nhs
156,GGGT_EPA_HDE_3_c
157,LPEAT_LNA_ALNA_sn2_c
158,PHEPHEASNt
159,PCD12DS_LNA_LNA_sn1_c
160,SMS_cho
161,PLDPC_HDE_ALNA_c
162,CEPTCnhs
163,LPCAT_EPA_HDE_sn2_c
164,PLDAGAT_MYRS_EPA_LNA_PC_8_c
165,ARTCOAL2
166,CEPTEnhs
167,PLDPE_STC_GLNA_c
168,AGPAT1_18_2_18_2nhs
169,THIORDXi_c
170,PCW3DS_EPA_ALNA_sn2_c
171,PCFLOPmnhs
172,PLA2PE_EPA_ALNA_c
173,GLPASE1
174,DAGAH_STC_HDE_c
175,PCD4DS_DHA_DHA_sn2_c
176,PCD4DS_HDE_DHA_sn2_c
177,ETHAPT_MYRS_PALM_c
178,PI4P4Pn_cho
179,GLUPRT
180,ETHAPT_STC_PALM_c
181,EX_nadp_e
182,PCW3DS_LNA_ALNA_sn2_c
183,O2tm
184,GMPt6
185,LPS2_20_4_20_4nhs
186,DGDGGH1829Z12Z1619Zc
187,LPCAT_MYRS_PALM_sn2_c
188,CDAPPA160
189,PTRCTA
190,PLA2PC_MYRS_LNA_c
191,ETHAPT_STC_HDE_c
192,EX_phepheasn_e
193,APH141
194,LPASE_20_4nhs
195,PLDAGAT_MYRS_EPA_ARA_PC_8_c
196,PLDPC_LNA_HDE_c
197,PLDAGAT_HDE_EPA_LNA_PC_8_c
198,13DAMPPOX
199,EX_glcman600_e
200,EX_tyrphetyr_e
201,AGPATCOA_STC_OLE_c
202,PLA2_2_18_1_18_2nhs
203,SALMCOM2
204,PLDPC_MYRS_MYRS_c
205,PGSA160
206,AGPATCOA_STC_PALM_c
207,ROH_mEx
208,PLDAGAT_LNA_EPA_LNA_PC_3_c
209,PAPA_EPA_PALM_c
210,PIK3nnhs
211,DAGAH_MYRS_MYRS_c
212,CHOPT_STC_STC_c
213,DGDGS_EPA_HDE_c
214,CHOPT_PALM_OLE_c
215,LPCAT_HDE_DPA_sn2_c
216,PLDAGAT_PALM_HDE_HDE_PC_4_c
217,CHOPT_OLE_HDE_c
218,HISTRPHISt
219,PLDPC_EPA_ALNA_c
220,PLDPE_PALM_GLNA_c
221,PLDPC_STC_GLNA_c
222,DAGAH_MYRS_ARA_c
223,PAPA_OLE_ARA_c
224,AGPATCOA_MYRS_DHA_c
225,SALMCOM
226,PLDAGAT_LNA_PALM_HDE_PC_4_c
227,ETHAPT_MYRS_ARA_c
228,PLDAGAT_HDE_MYRS_HDE_PE_12_c
229,CHOPT_MYRS_PALM_c
230,LPEAT_MYRS_GLNA_sn2_c
231,PLDAGAT_HDE_EPA_LNA_PE_16_c
232,r0819
233,LPCAT_DHA_DPA_sn2_c
234,PLDPC_LNA_ALNA_c
235,PLDPC_EPA_ARA_c
236,PLPSD1801819Z
