,rxns_added
0,3HAD120_ap
1,HMR_2261
2,AGPAT141_ap
3,ARTCOAL2_cho
4,G3PAT120_ap
5,LYSLYSLYSt
6,EX_fadh2_c
7,3HAD180_ap
8,ACOADAGAT_OLE_HDE_HDE_c
9,ACOAR7mc
10,UREA
11,GDPMNH
12,PAPA_LNA_MYRS_c
13,CITACt
14,HMR_2267
15,GLUTCOAACBP
16,NADPtmt
17,AATHA
18,PLDAGAT_EPA_EPA_LNA_PC_8_c
19,CDAPPA180
20,OCOAT1m
21,FEENTERR1
22,PLDAGAT_HDE_EPA_LNA_PC_6_c
23,PRFGS
24,EHGLAT2m
25,THRTHRARGt
26,PLA2_2enhs
27,FPGS2
28,EX_lyspheile_e
29,HMGLm
30,7THFtm
31,EAR140x_ap
32,CBLAT2
33,PCD12DS_LNA_DHA_sn1_c
34,SO4tl
35,3HAO
36,B4ARAT
37,PIPLC_LNA_HDE_c
38,r1636
39,FEENTERR3
40,PLA2PC_LNA_MYRS_c
41,FA80ACPHi
42,PLA2_2_cho
43,HCO3E
44,MI1PP
45,AGAT_SC
46,3OAR120_ap
47,FAO161p_oddc
48,LYSPHEILEt
49,FE3Ri
50,RTOT_2nhs
51,ARTCOAL1
52,TRIODTHYSULT
53,PHCD
54,H2Otap
55,ALAtmi
56,NADDP
57,PLDAGAT_PALM_EPA_LNA_PC_8_c
58,HDCAtexi
59,RDH3a
60,NADPtap
61,DOLPMT4
62,MI3PP
63,HACD3i
64,LPLIPAL2G160
65,5HBZIDS2
66,NMNP
67,SERHL
68,PGPP180pp
69,HMR_2268
70,HMR_2263
71,ETHAPT_MYRS_MYRS_c
72,PAPA1819Z1819Z
73,PRAIS
74,BZALDH
75,HMR_0327
76,HMGL
77,HMR_6834
78,OCOAT1
79,PAPA141
80,UPPDC1_ap
81,4HPROtg
82,PRAGSr
83,HACD9m
84,DDPGAm
85,PAPA160
86,LPEAT_LNA_MYRS_sn2_c
87,THRTHRARGr
88,DBRC
89,CRMtenhs
90,SGHBc
91,PCHOLHSTDe_1nhs
92,FA182COAabcpc
93,BDMT
94,ICL
95,ACTDa
96,E4HGLUtm
97,AATA
98,QMO2
99,RTOT_2_cho
100,GMPR
101,ARTFR41nhs
102,KYN3OX
103,HMR_2265
104,HMR_0238
105,ACOAR3mc
106,MMSAD1
107,3OAS180_ap
108,PROLPPOATPG160
109,HMR_2270
110,AASAD2
111,HPROymc
112,A3MT
113,EX_cbl1hbi_e
114,G3PAT180_ap
115,NADHtap
116,DAGAH_OLE_HDE_c
117,AGPAT180_ap
118,EAR120x_ap
119,GLUPRT
120,PGCD
121,HMR_6854
122,ARTFR209_cho
123,MALSm
124,GTHRDH_syn
125,METHFtxc
126,CHOPT_OLE_DHA_c
127,LYSPHEILEr
128,DOLK
129,BFFS
130,RETFAt2
131,DAGAH_OLE_DHA_c
132,SACCD2
133,FASm180
134,CITL
135,HMR_2262
136,3OAS161_ap
137,MMCD
138,Coqe
139,3HAD160_ap
140,DOLPMT3
141,HISD_c
142,D3AIBTm
143,RE3172C
144,3OAR180_ap
145,ACOADAGAT_HDE_EPA_HDE_c
146,PSP_L
147,ETHP
148,PLA2PE_LNA_DHA_c
149,SMS21enhs
150,EX_q10_e
151,NADtap
152,PCLAD
153,GDHm
154,RE1905C
155,ALOX
156,EX_sphmyln_enhs
157,EAR160x_ap
158,UDPGtnic
159,CHOPT_LNA_LNA_c
160,EX_thrthrarg_e
161,PDYXPT_c
162,UPP3S
163,HIBHr
164,FACOAE80
165,DMBZIDS
166,NH4t
167,ECOAH1m
168,PI45BPP
169,SALCHS4FEabcppc
170,HMR_2395
171,HMGCOAtm
172,AMCOXO
173,q10tm
174,HMR_0326
175,SACCD1
176,G3PT
177,RE3154C
178,DOLPMT_L
179,RZ5PP2
180,ENTERGLCT1
181,HMR_2266
182,CBL1HBIabc
183,PYRDC2
184,r0483
185,PCD12DS_LNA_LNA_sn1_c
186,ARTFR41_cho
187,MCITLmc
188,FDH6pp
189,HXAt
190,NTRIR3ppc
191,ETHAPT_LNA_MYRS_c
192,CHOLESTle_1nhs
193,GLCOASYNT
194,AGAKIc
195,HMR_6839
196,PGP180abcpp
197,GLCNACPT_L
198,MMMm
199,3OAR140_ap
200,PYDXO
201,LPCH1819Z_sn1_c
202,PEFLIP
203,PA160abcpp
204,MMSAD1m
205,TRPO2
206,HMBILtap
207,PLIPA2A160pp
208,PGMfc
209,SPS
210,GPAM_hsnhs
211,EX_ileargile_e
212,G3PAT141_ap
213,3OAS160_ap
214,PPK2
215,ACITL
216,3OAR160_ap
217,PSERT
218,ETHAPT_STC_STC_c
219,PLDPC_LNA_MYRS_c
220,5THFtm
221,HIBD
222,HBCO_nadp_m
223,CYOR_u10m
224,VALDHr
225,PIP4K_LNA_HDE_c
226,ADOCBLS2
227,RE3169C
228,FPGS3
229,PLD_SC
230,PG180abcpp
231,POR_syn
232,NMNt7
233,FPGS2m
234,FADtm
235,PAPA120
236,PIP5P_LNA_HDE_c
237,ETHAPT_LNA_HDE_c
238,HMGLB
239,RE3175C
240,FPGS3m
