,rxns_added
0,PHETHRLYSt
1,HISLYSVALt
2,EX_phethrlys_e
3,ARGSERSERr
4,VALTRPVALt
5,THRTHRARGr
6,LYSVALPHEt
7,LYSLYSLYSr
8,CYO1_KTc
9,EX_hislysval_e
10,H2Ot
11,THRTHRARGt
12,RPI
13,EX_pap_e
14,EX_lyslyslys_e
15,ASPSEc
16,EX_valtrpval_e
17,r2016
18,HISLYSVALr
19,NADH6
20,PAPt
21,GTHRDt2
22,CYOO6mc
23,PDYXPT_c
24,R5PP
25,FRD7
26,GLUSy
27,PGKhc
28,PGCD
29,PYDXO
30,EX_lysvalphe_e
31,ALAALACNc
32,LYSLYSLYSt
33,FERIRDe
34,GTHRDH_syn
35,LYSVALPHEr
36,VALTRPVALr
37,PGMfc
38,NADHDH
39,EX_thrthrarg_e
40,EX_argserser_e
41,PSERT
42,PSP_L
43,r1600
44,G3POc
45,PHETHRLYSr
46,PROPAT4te
47,ARGSERSERt
48,AKGt2n
49,METtec
50,R07456
