,rxns_added
0,EX_asn__L_e
1,PTRCTA
2,XAND
3,NADK3
4,FAO181p_oddc
5,ALLTAMH
6,UREA
7,UGLYCH
8,GLYDHDA
9,FBA
10,DGTCY
11,SULO
12,ATNAHc
13,PUNP7
14,DATCY
15,ASPTA
16,URIC
17,MALS
18,ABUTD
19,PYDXO
20,PGMfc
21,CYSLY3
22,GTHRDt2
23,PPS
24,AKO
25,FBA3
26,ASPTA6
27,SSALx
28,MAN6Pt6_2pp
29,GTHRDH_syn
30,ICL
31,GLGNS1
32,EX_propropro_e
33,ECOAH3
34,C226CPT1
35,ECOAH4
36,GLPASE1
37,FTHFLi
38,ACChex
39,G5SADs
40,C226CRNt
41,O2tm
42,FASm1801
43,PROPROPROt
44,FAO181p_oddc
45,G5SD
46,PREPHACPH
47,ARTPLM1
48,ORNCD
49,DTTPtm_cho
50,ARTFR12nhs
51,GLCP
52,GLDBRAN
53,FBA
54,PPDK
55,ORNt
56,GLCGSD
57,3HAACOAT80
58,FAO141p_oddc
59,NADK1
60,GLPASE2a
61,PLDPC_MYRS_DHA_c
62,C226CPT2
63,FTHFLmi
64,ACOAD1z
65,G5SD2
66,PREPTHS
67,DESAT18_6
68,DESAT24_1
69,RHACOAR80
70,FASm1601
71,HACD4i
72,AGPATCOA_MYRS_DHA_c
73,PYDXO
74,10FTHFtm
75,RTOT5_cho
76,ARTFR55_cho
77,FASm2001
78,FAO10
79,PROPROPROr
80,r1400
81,GGNG
82,CITt2r
83,DNDPt45m
84,UDPGtnic
85,THFtm_1
86,HACD3i
87,GLBRAN
88,GLU5K
89,HYDFDN2r
90,FAOXC226
91,PLDAGAT_PALM_EPA_ARA_PE_12_c
92,RHACOAR120
93,PLDAGAT_MYRS_EPA_ARA_PC_1_c
94,ORNTACim
95,NNMT
96,FAO181p_oddc
97,PLDPE_MYRS_EPA_c
98,NADDP
99,OAAtmt
100,PAILAR_HSPLA2nhs
101,PLA2_2nhs
102,PLDPC_MYRS_EPA_c
103,PLDAGAT_LNA_EPA_ARA_PC_6_c
104,PC11M
105,PLA2PE_MYRS_EPA_c
106,ETHAPT_PALM_ARA_c
107,EX_argarg_e
108,LPEAT_EPA_HDE_sn2_c
109,MI1PP
110,PLA2PE_LNA_ALNA_c
111,SACCD4m
112,TMNDNCCPT1
113,CHOPT_LNA_LNA_c
114,EX_glnlyslys_e
115,AGPRim
116,GLNLYSLYSt
117,PAPA1819Z1819Z
118,ETHAPT_EPA_GLNA_c
119,H2OGLYAQPt
120,ARGARGr
121,ORNt3m
122,PLDAGAT1601819Z1819Z1
123,LPCAT_MYRS_STC_sn2_c
124,PIPLC
125,ACGKm
126,ILEARGILEr
127,PI4P5K_EPA_HDE_c
128,3HAACOAT120
129,PCW3DS_STC_EPA_sn2_c
130,ETHAPT_EPA_EPA_c
131,HMR_4957
132,ETHAPT_PALM_ALNA_c
133,ARGARGt
134,CEPTC_20_4_20_4nhs
135,LPEAT_EPA_EPA_sn2_c
136,PCW3DS_MYRS_EPA_sn2_c
137,CHOPT_PALM_OLE_c
138,CRNtim
139,PC17M_1
140,LPEAT_MYRS_STC_sn2_c
141,HMR_2722
142,PCD12DS_LNA_EPA_sn1_c
143,PLDAGAT_HDE_ARA_ARA_PE_10_c
144,UREA
145,AASAD3m
146,PLA2PE_HDE_HDE_c
147,PLDAGAT_PALM_PALM_LNA_PE_13_c
148,LCAT4enhs
149,GLUTCOADHc
150,LPCAT_PALM_EPA_sn2_c
151,HMR_3428
152,PLDAGAT_EPA_EPA_ARA_PE_11_c
153,PLA2PC_PALM_HDE_c
154,PCW3DS_EPA_EPA_sn2_c
155,LPASEnhs
156,PLDAGAT_PALM_EPA_ARA_PC_6_c
157,TAGAH1601819Z1819Z
158,TMNDNCCPT2
159,PLDAGAT_PALM_PALM_LNA_PC_4_c
160,ETHAPT_HDE_ARA_c
161,PLDPC_LNA_LNA_c
162,r2403
163,PLDAGAT_HDE_ARA_ARA_PC_5_c
164,HXAt
165,PYDXO
166,RHACOAR60
167,PGMfc
168,PCW3DS_PALM_EPA_sn2_c
169,PLDPC_EPA_ARA_c
170,DAGAH_PALM_HDE_c
171,PAPA1601819Z
172,LPASE_20_4nhs
173,PC6YM
174,GLNLYSLYSr
175,PIPLC_EPA_HDE_c
