,rxns_added
0,DMBZIDS
1,EX_leutyrtyr_e
2,SO3t_1
3,EX_valleuphe_e
4,lipid3
5,G1P_pi_th
6,MDH_nadp_hi
7,3OAS140_1
8,G3PAT182_9_12
9,TAG_HDE_HDE_PALMt_h
10,3OAS181_1
11,PLDPE_STC_STC_c
12,DGDGS_EPA_HDE_h
13,PGLh
14,3HAD140_1
15,CHOPT_STC_STC_c
16,AACPS4_1
17,SULR_ferr
18,LPLIPAL1E141
19,GLUS_nadph
20,PSERT
21,PHETHPTOX
22,PLDPE_OLE_OLE_c
23,TRIODTHYSULT
24,DAGAH_LNA_HDE_c
25,ETHAPT_OLE_PALM_c
26,G6PBDHh
27,MALS
28,THRTHRARGr
29,ACCOAth
30,PCD12DS_LNA_OLE_sn1_c
31,APH141
32,DGDGS1819Z160
33,IDHPOXOX3
34,PYC_h
35,PLIPA2E120
36,GLS2
37,PAPA_LNA_HDE_c
38,AGPAT141
39,PAPA_LNA_OLE_c
40,ETHAPT_HDE_HDE_c
41,LPEAT_OLE_PALM_sn2_c
42,PAPA1801819Z
43,MGDGS_HDE_HDE_h
44,EAR140y_1
45,NDH2_syn
46,ILEARGILEt
47,LEUTYRTYRr
48,TAG_OLE_PALM_HDEt_h
49,PLA2PE_OLE_OLE_c
50,NADPtu
51,PRO1y
52,ALCDH_nadp_hi
53,LEUTYRTYRt
54,G3PAT1819Z_h
55,lipid5
56,ACHMSSELCYSLh
57,GGDPtu
58,DAGK120
59,r1923
60,GLPASE2a
61,CYSLEUTHRr
62,PYDXO
63,DAGAH_LNA_LNA_c
64,PAPA1819Z160h
65,TRPTHRILEr
66,PSP_L
67,APH120
68,AGPAT1819Z160h
69,SELCYSTLh
70,GMPR
71,GGPS_h
72,PLDPC_LNA_HDE_c
73,THFAT
74,LPEH1819Z_sn1_c
75,PLIPA2E141
76,PAPA181_9
77,pe_prod5
78,DBRC
79,PGCD
80,APH181
81,SERHL
82,AGPAT120
83,ADPHt_h
84,EX_5fthf_e
85,ATAMh
86,LPCH1619Z_sn1_c
87,3OAR140_1
88,PTArh
89,pe_prod1
90,PLA2PC_LNA_OLE_c
91,EAR181y_1
92,VALLEUPHEr
93,GLPASE2
94,IPDPth
95,DHPR
96,CYARTMT
97,VALLEUPHEt
98,GLS2e
99,ATPS_h
100,ICL
101,PLDAGAT_OLE_PALM_HDE_PC_8_c
102,FA1619Zh
103,ETHAPT_MYRS_MYRS_c
104,PLPSA218111Z1829Z12Z
105,DAGK181
106,CYSLY3
107,TRPTHRILEt
108,AHHST
109,CITt3
110,ILEARGILEr
111,ACALDh
112,PLPSD1801819Z
113,GLUth
114,GLYTA
115,EX_cysleuthr_e
116,NADS2
117,6PGTt_h
118,IDIh
119,GMPt6
120,BHMT
121,DAGAH_LNA_OLE_c
122,NDH1_2u
123,FPPS_h
124,5FTHFt2_1
125,GGGT_EPA_HDE_5_h
126,HCO3_h_thi
127,AGPAT181
128,FDH7
129,PLDPC_STC_STC_c
130,ETHAPT_PALM_PALM_c
131,EX_thrthrarg_e
132,PLDPC_LNA_OLE_c
133,THRTHRARGt
134,APhi
135,SARCOX
136,PLA2PE_STC_STC_c
137,CBL
138,GLYC3Pth
139,HMR_6838
140,HMR_1465
141,NNATr
142,DAGCPT_SC
143,AACPDAGAT_OLE_PALM_HDE_h
144,EX_trpthrile_e
145,GLUS
146,ETOHth
147,AACPDAGAT_HDE_HDE_PALM_h
148,HMR_1467
149,CHOPT_HDE_HDE_c
150,PLD_SC
151,CYSLEUTHRt
152,EX_ileargile_e
153,EAR120x_1
154,GGGT_HDE_HDE_5_h
155,GPPSh
156,PLA2PE_STC_OLE_c
157,ETHAPT
158,NH4th
159,SULO
160,DAGK141
161,APG3PAT141
162,PLA2PC_HDE_HDE_c
163,PGLc
164,HMR_4701
165,MALGLUth
166,LPLIPAL1E120
167,EX_glucan1500_e
168,TAGAH_HDE_HDE_PALM_c
169,G6PB_pi_th
170,APG3PAT181
171,FldAct
172,CHOPT_OLE_OLE_c
173,3OAS160_h
174,APG3PAT120
175,GLUCAN2abc
