,rxns_added
0,PLDPC_EPA_HDE_c
1,DAGAH_MYRS_LNA_c
2,LPCAT_STC_STC_sn2_c
3,LYSTYRILEr
4,LPLIPAL2G181
5,DAGAH_OLE_PALM_c
6,MAGAH140_c
7,PLDPC_EPA_DHA_c
8,MOAT
9,AMCOXO
10,QUILSYN
11,G6PDA
12,r1602
13,PLDAGAT_LNA_EPA_LNA_PE_13_c
14,TAGAH_HDE_HDE_PALM_c
15,FPGS7_1
16,ETHAPT
17,PLDAGAT_OLE_PALM_HDE_PE_12_c
18,URIK1
19,SACCD2
20,USHD
21,LPEAT_PALM_STC_sn2_c
22,FA80ACPHi
23,ACACT6r_1
24,PSERT
25,EX_lpam_e
26,4HPRO_LTtm
27,CEPA
28,CBMD
29,3HAO
30,DAGAH_STC_OLE_c
31,LPAMt
32,EX_lyspheile_e
33,EHGLAT2m
34,PCLAD
35,PLDAGAT_PALM_PALM_LNA_PE_9_c
36,DAGAH_DHA_ALNA_c
37,CHOLtu
38,URACPAH
39,GLYO1
40,PSD160
41,3AMACHYD
42,AACPDAGAT_HDE_HDE_PALM_h
43,ILEARGILEr
44,GMPt6
45,FADH2tm
46,FA100ACPHi
47,TDSK
48,ILEARGILEt
49,AM6SAD
50,HPROxm
51,CITL
52,EX_fadh2_c
53,3HAACOAT140
54,GLPASE1
55,PROt3
56,AASAD2
57,LPLIPAL2A120
58,HISD_c
59,ECOAH2c
60,ARTFR208_cho
61,UDPGtnic
62,EX_lystyrile_e
63,FPGS9
64,PLDPE_STC_HDE_c
65,LYSLYSLYSt
66,DAGK120
67,LYSTYRILEt
68,CHOPT_MYRS_MYRS_c
69,EX_glucan1500_e
70,ACOAR5mc
71,DNADDP
72,AATA
73,CHOPT_MYRS_HDE_c
74,FPGS9m
75,PCm
76,NDH1_3uc
77,OAAtmt
78,MTHFC
79,UHGADA
80,ILEASNHISt
81,O2tm
82,LAAL15
83,DAGAH_MYRS_HDE_c
84,GLUCAN2abc
85,GMPR
86,EX_ileasnhis_e
87,CHOPT_STC_HDE_c
88,NTRIR3ppc
89,PLDAGAT_OLE_PALM_HDE_PC_1_c
90,ETHAPT_PALM_STC_c
91,GPDDA4
92,PLDAGAT_MYRS_EPA_DHA_PC_2_c
93,PEFLIP
94,PLDAGAT_OLE_EPA_DHA_PC_6_c
95,LPADSS
96,CELASE1
97,NCNt
98,H2Ot
99,FBA
100,CHOPT_HDE_HDE_c
101,PLDAGAT_DHA_EPA_DHA_PE_15_c
102,ARTCOAL1
103,GTHPe
104,ETHAPT_STC_DHA_c
105,EX_ileargile_e
106,ETHAPT_MYRS_LNA_c
107,ETHAPT_LNA_LNA_c
108,ARTFR203_cho
109,HMGLB
110,PLDPC_MYRS_MYRS_c
111,DAGAH_STC_HDE_c
112,EGLUCe
113,TAGO
114,MCITLmc
115,ETHAPT_MYRS_GLNA_c
116,LPLIPAL2G160
117,LYSLYSLYSr
118,PLDAGAT_DHA_EPA_DHA_PC_6_c
119,U23GAAT
120,PLDAGAT_LNA_EPA_LNA_PC_5_c
121,ETHAPT_STC_ALNA_c
122,PYROX
123,ARTPLM1
124,GLGNS1
125,DAGAH_PALM_DHA_c
126,PLDAGAT_MYRS_EPA_DHA_PE_15_c
127,PLA2PE_EPA_STC_c
128,PLDPC_STC_HDE_c
129,AGPATCOA_EPA_DHA_c
130,ASPTA6
131,DAGAH_LNA_LNA_c
132,LYSPHEILEr
133,HACOADr
134,DDPGAm
135,HKYNH
136,PGCD
137,CHOPT_PALM_DHA_c
138,ACOADH2
139,SACCD1
140,CITACt
141,FACOAE60
142,GLBRAN
143,SQDGS_HDE_HDE_h
144,PPDK
145,NNDPR
146,MAGAH1829Z12Z_c
147,PSP_L
148,H2O2t
149,DAGK141
150,AGPATCOA_EPA_HDE_c
151,QMO2
152,TAG_HDE_HDE_PALMt_h
153,RTOT2_cho
154,ACGAMK
155,THRASNTYRt
156,EX_cell500_e
157,GLDBRAN
158,ACOAR7mc
159,GLPASE2a
160,ILEASNHISr
161,PYDXO
162,FPGS8m
163,MMSAD3
164,EX_thrasntyr_e
165,FKYNH
166,MAGAH1819Z_c
167,GLS2
168,TRPO2
169,GGNG
170,MAGAH160
171,PLDAGAT_OLE_EPA_DHA_PE_12_c
172,CHOPT_STC_DHA_c
173,PDYXPT_c
174,DAGAH_PALM_PALM_c
175,MMSDHir
176,GTHRDH_syn
177,GTHOXti
178,MTHFCm
179,PLDAGAT_OLE_EPA_DHA_PC_4_c
180,PAPA1819Z1819Z
181,HCO3Em
182,DIPEPabc6c
183,AGDC
184,CHOPT_STC_STC_c
185,ECOAH5_1
186,GPDDA1
187,ACOAD5_1
188,METHFtxc
189,LYSPHEILEt
190,PLDAGAT_PALM_PALM_LNA_PC_5_c
191,PLA2PE_STC_OLE_c
192,FACOAL226
193,r0686
194,10FTHF7GLUtm
195,LPAMt_c
