,rxns_added
0,EX_succ_e
1,HMR_0653nhs
2,HCO3E
3,FDMO2
4,ASPTA6
5,KYN3OX
6,CYSS
7,PGSA160
8,HMR_0654
9,LEUTYRTYRr
10,RTOT4nhs
11,PGSA161
12,PGSA141
13,TRPHISMETt
14,pi_prod4
15,CDAPPA181
16,GLPASE2
17,ACChex
18,ALASmc
19,CEPTCnhs
20,NNDPR
21,FldAct
22,lipid4
23,BBHOX
24,MSULR
25,TRPHISMETr
26,ASNN
27,METGL
28,HMR_7756
29,FKYNH
30,EX_lyslyslys_e
31,GLBRAN
32,HMR_7758
33,LPCAT_MYRS_OLE_sn2_c
34,G1SAT_1c
35,r0630
36,ACP1_FMN
37,pi_prod3
38,PINOS
39,PPYRDC
40,NADPPPS
41,ETHAPT
42,EX_hb_e
43,ACSERSULL
44,TMLYSOX
45,HC00900t3
46,GLUTRR
47,PGSA180
48,STARCH300Sc
49,pc_prod
50,PGLc
51,TECA2S45
52,ETHAPT_MYRS_OLE_c
53,FADtm
54,UAG2E
55,HMR_2495
56,RTOT2_cho
57,GLPASE1
58,LEUTYRTYRt
59,lipid10
60,HBtr
61,LPCAT_MYRS_MYRS_sn2_c
62,CRNtHa
63,QUILSYN
64,DBRC
65,PEFLIP
66,DMBZIDS2
67,HKYNH
68,LPCAT_STC_DHA_sn2_c
69,TMLT_c
70,PSP_L
71,ARTFR45_cho
72,r1391
73,PGSA181
74,MI3PP
75,3HAO
76,EX_leutyrtyr_e
77,ARTFR211_cho
78,LYSLYSLYSt
79,HISHISLYSr
80,aratyr2
81,ALAR
82,ETHAPT_MYRS_MYRS_c
83,HC00900t4
84,LYSLYSLYSr
85,PGSA140
86,TMABADH
87,THRS
88,Hfv
89,PGSA120
90,CHOPT_STC_DHA_c
91,GLGNS1
92,HMGLB
93,TRPO2
94,NADPHtmt
95,HMR_0657nhs
96,GHMT3
97,STPT1
98,EX_trphismet_e
99,HSDA
100,CHOPT_MYRS_OLE_c
101,ACGAM6PS
102,AHSERL4
103,ICL
104,MALS
105,RTOT4_cho
106,GGNG
107,GLDBRAN
108,CEPTEnhs
109,DAGCPT
110,CHOPT_MYRS_MYRS_c
111,ARTFR45nhs
112,GPDDA3
113,PGMfc
114,EX_ala__L_e
115,ALAPAT4te
116,EX_glu__L_e
117,TRNFE
118,DAGK_OLE_PALM
119,HCO3E
120,HDCACBP
121,HMR_3522
122,KYN3OX
123,ASPTA6
124,STARCH300DEGRBc
125,PTRCt3i
126,PIP4K_EPA_LNA_c
127,CITRtm
128,ACChex
129,RBK
130,FERIRDe
131,ACOAD2
132,MTHFD2m
133,pe_prod2
134,SUCOAACTr
135,DAGAH_DHA_LNA_c
136,LPS2e_cho
137,ECOAH4m
138,pe_prod4
139,AGPATCOA_EPA_STC_c
140,GALm
141,TRPAS2
142,HEPT2
143,PLDPE_EPA_STC_c
144,PLD_SC
145,MOTH1
146,PPCOAtm
147,TRPS3
148,COLIPAabctexc
149,ASPOb
150,NITR_NOc
151,CHTNASE
152,PPPGO2_1
153,AATHB
154,3HAACOAT60
155,ARTCOAL1_cho
156,LPCAT_PALM_STC_sn2_c
157,RFA_HP
158,HMR_8580
159,STARCH300Sc
160,PLDPE_EPA_ALNA_c
161,MTHFD_1
162,DAGAH_DHA_HDE_c
163,LPCH140_sn1_c
164,r2376
165,PIP3K_EPA_LNA_c
166,S7PI
167,PPPGO3
168,GALR1TRA1
169,TECA2S45
170,SUCBZT1
171,ETHAPT_PALM_PALM_c
172,HMR_0908
173,r0541
174,DAGt_cho
175,DAGK_EPA_ALNA_c
176,CHOPT_PALM_MYRS_c
177,LPSSYN_HP
178,5MTHFtm
179,ETHAPT_EPA_ALNA_c
180,MCITLm
181,CBMK_m
182,ANTPPTc
183,QUILSYN
184,D_LACt2m
185,UACMAMO
186,PKETX
187,r1446
188,GLUTCOAACBP
189,HKYNH
190,pe_prod5
191,HACD2i
192,NOS
193,RFAC_HP
194,CTBTt2rpp
195,CHOPT_OLE_PALM_c
196,GLCTR4
197,MOTS1
198,RTOTALt
199,PRAIi
200,DMHPTCRNCPT2
201,3HAO
202,ECOAH2_1c
203,OGCOAAT
204,PLA2PA_EPA_LNA_c
205,NADK1
206,r2401
207,RHACOAR60
208,CRNCDH
209,O2tmt
210,CTBTCAL2
211,PI4P5K_EPA_LNA_c
212,DAGK160
213,KYN
214,UDPGtnic
215,HISt2m
216,PIPLC_EPA_LNA_c
217,ALAR
218,ETHAPT_MYRS_MYRS_c
219,lipid2
220,QULNS_1
221,ACGAM2E
222,FAOXC204
223,D_LACtm
224,OCTm
225,HMR_0909
226,HEPT5
227,ACOAD1z
228,GMHEPPA
229,PLPSD1819Z1819Z
230,UAG2EMA
231,CLPNH141
232,PAPA_EPA_LNA_c
233,BCR6pp
234,RE2985M
235,MTHFR5
236,MCITLmc
237,GALR1TRA2
238,IGPS
239,GLNtm
240,r2378
241,PPPGO4
242,HACD4
243,CRNCAL2
244,RE0915C
245,HACD1
246,CYO1a
247,ORNtm
248,CHOPT_DHA_HDE_c
249,MTHFO
250,MLTG2
251,r2380
252,DAGK140
253,PGMfc
254,EX_4abut_e
255,CO2t
256,PKETX
257,PETOHM_SC
258,ETHAPT
259,PEFLIP
260,KHK2
261,HMR_3915
262,XYLK
263,PMETM_SC
264,ACKr
265,FDMO
266,MFAPS_SC
267,SUCOAACTr
268,PHETHPTOX
269,FBA4
270,pc_prod
271,FDH7
272,IOR2b
273,DHPR2
274,DHPACCOAHIT
275,lipid10
276,DAGCPT
277,GLUDC
278,HYDFDN2r
279,CRPT_25
280,PGMfc
281,EX_asp__L_e
282,CMPDAi
283,CYSLY3
284,PGMfc
285,MGHAc
286,SUCRe
287,SGHBc
288,UDPGtnic
289,ASPTA6
290,NDH1_3uc
291,MGHBc
292,GMPR
293,AKO
294,NADK3
295,STARCH300DEGR2Bc
296,ACChex
297,AGAKIc
298,PDYXPT_c
299,PYDXO
300,SUCRt2
301,EX_chsterol_e
302,CHOLESTTDe
303,EX_5aop_e
304,5AOPt2
305,PLA2PC_STC_DHA_c
306,HCO3E
307,ADOCBIK
308,FAS80ACPxym_L
309,PCD6DS_MYRS_GLNA_sn2_c
310,LPCAT_MYRS_STC_sn2_c
