,rxns_added
0,GLYCK2
1,pc_prod
2,DAGK141
3,CHOPT_OLE_HDE_c
4,HISHISLYSr
5,NADPPPS
6,PCW3DS_PALM_EPA_sn2_c
7,PLDAGAT_MYRS_EPA_ARA_PC_2_c
8,PYDXO
9,PIACGT
10,EX_hishislys_e
11,PPNDH
12,DAGK181
13,NADPHtmt
14,PAPt
15,HISHISLYSt
16,ETHAPT_OLE_HDE_c
17,PLCD
18,PHEPHETHRt
19,lipid2
20,GLYCt
21,PKETF
22,EX_fadh2_c
23,EX_pap_e
24,EX_nad_e
25,ACOAR3mc
26,NADDP
27,lipid3
28,ETHAPT_STC_STC_c
29,GLCNACPT_U
30,ARTPLM1
31,METHFtxc
32,LPEH1819Z_sn1_c
33,PINOS_SC
34,ETHAPT_HDE_HDE_c
35,TMNDNCCPT2
36,FADH2tm
37,HMR_2722
38,LYSLYSLYSt
39,PHEPHETHRr
40,GLCNACT_U
41,PAPA140
42,ACOADAGAT_MYRS_EPA_ARA_c
43,PLD_SC
44,EX_histrphis_e
45,NADDPe
46,PLDAGAT_MYRS_ARA_HDE_PE_13_c
47,lipid10
48,pi_prod1
49,CYTD
50,ACOAR7mc
51,LPCAT_PALM_EPA_sn2_c
52,RTOT2_cho
53,HISTRPHISt
54,HISTRPHISr
55,GPAM_hsnhs
56,PEFLIP
57,MI1PS
58,NMNP
59,DAGK120
60,TMNDNCCPT1
61,ACGPID
62,EX_phephethr_e
63,ARTFR206_cho
64,EX_lyslyslys_e
65,DAGCPT
66,CHORM
67,PLDAGAT_MYRS_ARA_HDE_PC_5_c
68,PI4P5K_pf
69,ETHAPT
70,UDPGtnic
71,LYSLYSLYSr
72,pi_prod4
73,HMR_3428
74,AMPt
75,CDPPT160
