,rxns_added
0,PHETHRLYSr
1,ILEARGILEr
2,ILEARGILEt
3,GTHRDH_syn
4,FERIRDe
5,CITL
6,PHETHRLYSt
7,ASNASNARGt
8,ASPVALASNr
9,SULO
10,PAPt
11,FORAMD
12,THRASNTYRr
13,EX_lyspheile_e
14,LYSPHEILEr
15,HCO3E
16,EX_aspvalasn_e
17,SO4tl
18,METMETILEr
19,CITACt
20,H2Ot
21,THRASNTYRt
22,EX_thrasntyr_e
23,FDH2
24,TRPTHRILEr
25,SO4t_e
26,EX_pap_e
27,LYSLYSLYSt
28,TRPTHRILEt
29,EX_phethrlys_e
30,PDYXPT_c
31,PYDXO
32,ASNASNARGr
33,METMETILEt
34,EX_lyslyslys_e
35,GTHRDt2
36,ASPVALASNt
37,ASNS1
38,EX_trpthrile_e
39,EX_ileargile_e
40,LYSLYSLYSr
41,PYDXO_1
42,r2048
43,LYSPHEILEt
44,EX_metmetile_e
45,HISD_c
46,ASPTA6
47,EX_asnasnarg_e
