,rxns_added
0,HGPHT
1,LPS2_20_4_20_4nhs
2,GMPt6
3,AMCOXO
4,UREA
5,DAPDC
6,PIPLC
7,HBZOPTm
8,PTD1INOt
9,SK_trnatrp_c
10,SK_trnapro_c
11,HBZNPT
12,MCITLmc
13,SK_trnagly_c
14,APPLP
15,EX_phllqne_e
16,EX_dxtrn_e
17,EX_lystyrile_e
18,MPBQ
19,G3PAT160_1
20,NCNt
21,CLPNH140
22,HODHL8
23,SK_trnathr_c
24,PLDPC_STC_ARA_c
25,FACOAE180
26,AKO
27,PINOS
28,ADCPS2
29,SULR_1
30,FACOAE100
31,TRPO2
32,PAPA1819Z1819Z
33,CYSLY3
34,PGCD
35,MMSAD1
36,FACOAE141
37,OPHHXm
38,ACOAR7mc
39,SK_trnahis_c
40,ATHRDHr
41,EX_ileargile_e
42,FACOAE80
43,LPLIPAL2G160
44,LYSTYRILEr
45,PHEMEtm
46,PPK2
47,GLYTA
48,SK_trnagln_c
49,EX_fadh2_c
50,AGPATCOA_MYRS_MYRS_c
51,OCTDPtmt
52,AGPATCOA_MYRS_PALM_c
53,CLPNH160
54,CO2tmt
55,SK_trnaasp_c
56,CBIabc
57,CMPDAi
58,CLPNH120
59,LPLIPAL2G141
60,ARTFR213_cho
61,SK_trnaglu_c
62,PI45PLC_20_4_20_4nhs
63,VALTA
64,GAT1_LLA
65,METHFtxc
66,GLGNS1
67,NTRIR3ppc
68,DXTRNt
69,VITEtl
70,AASAD2
71,GLPASE2
72,LALGP
73,GLBRAN
74,HKYNH
75,LPLIPAL2G181
76,LPCAT_STC_ARA_sn2_c
77,HIBD
78,SK_trnaarg_c
79,CHOPT_MYRS_PALM_c
80,RTOT2nhs
81,OPHBDCm
82,SK_trnamet_c
83,TOCOPHOM1
84,DALAt2r
85,DMTPHT
86,DAGCPT
87,THMMPt4_1
88,GGNG
89,ILEARGILEr
90,RBK
91,PLDPE_STC_ARA_c
92,4HBZFm
93,FADDP
94,TMPK
95,HISD_c
96,SACCD1
97,LPLIPAL2G180
98,CLPNH180
99,MI1PP
100,SK_trnatyr_c
101,SK_trdrd_c
102,HMR_0410
103,SK_trnaala_c
104,ILEARGILEt
105,THRA2
106,LPLIPAL2G120
107,ASPTA6
108,G1P_pi_th
109,FKYNH
110,CHPHYS
111,NADPHtmt
112,GTHRDt2
113,FABM2
114,AATA
115,HMGLB
116,CHOPT_STC_OLE_c
117,LYSPHEILEt
118,SK_trnaile_c
119,SK_trnalys_c
120,NPDPS
121,EX_asntyrthr_e
122,PAPA18111Z1819Z
123,EX_thmmp_e
124,LPLIPAL2G140
125,ALAGLUE
126,34HPLtm
127,VITKtl
128,r1579
129,ACITL
130,SK_trnaval_c
131,3HAO
132,4HBZCOAFm
133,EX_ptd1ino_e
134,G3PT
135,CYRDAAT
136,HHDHL7
137,NTRIR4ppc
138,KYN3OX
139,ARTPLM1
140,HIBHr
141,PGLc
142,GTHRDH_syn
143,TOCOPHS1
144,LADGMDH
145,EX_avite1_e
146,APPLDHr
147,ETHP
148,PSP_L
149,SK_trnaleu_c
150,PLA2PE_STC_ARA_c
151,ARTFR213nhs
152,HMR_6782
153,CLPNH181
154,FACOAE60
155,HDMAT7
156,ASNTYRPHEr
157,COUCOAFm
158,PPDK
159,SK_trnaphe_c
160,PDYXPT_c
161,PLDPC_MYRS_PALM_c
162,34HPPOR
163,AM6SAD
164,GMPR
165,NH4t
166,DHNAOT
167,PI34P5K_20_4_20_4nhs
168,4HBZtm
169,SK_trnaser_c
170,FACOAE120
171,O2tm
172,NNDPR
173,ASNTYRTHRt
174,ACOADH2
175,ADCYRS
176,NADK
177,r1924
178,AGAT_LLA
179,FTHFLi
180,HHDR7
181,ALCD2ir
182,LYSTYRILEt
183,SK_trnacys_c
184,ARTCOAL1
185,QUILSYN
186,RTOT2_cho
187,GLDBRAN
188,PI345P3P_20_4_20_4nhs
189,EX_cbi_e
190,GLPASE1
191,AGPATCOA_PALM_PALM_c
192,ETHAPT_MYRS_PALM_c
193,T4HCINNMFM
194,LYSPHEILEr
195,SACCD2
196,UDPGtnic
197,PYDXO
198,CFAS180
199,ICL
200,EX_lyspheile_e
201,DHNANT
202,G3PAT140_c
203,PAPA1801819Z
204,ASNTYRTHRr
205,H2O2t
206,ACP1_FMN
207,GLCt1
208,SK_trnaasn_c
209,PSERT
210,PCLAD
211,LPS3_20_4nhs
212,R07456
213,r0186
214,AOBUTDs
