,rxns_added
0,GCALDD
1,GCLDHc
2,ARTPLM3
3,SK_trnagln_c
4,GLYtmt
5,HXAt3
6,MCITLmc
7,FACOAE180
8,PCD12DS_LNA_MYRS_sn1_c
9,DAGAH_LNA_STC_c
10,HACD6
11,SCYSSL
12,MI3PP
13,ACSERLm
14,FEENTERexs
15,DAGK_LNA_STC_c
16,r1468
17,MALS
18,SPRMti
19,AGPATCOA_STC_PALM_c
20,PLDPC_MYRS_ARA_c
21,lipid10
22,FAOXC120100m
23,ETHAPT_LNA_HDE_c
24,ACHMSt_c
25,FADDP
26,SK_trnamet_c
27,r0907
28,EX_retfa_e
29,LPS
30,FPGS9m
31,EX_dxtrn_e
32,HGPHT
33,acoa_prod13
34,AHSERL3
35,ETHAPT
36,PEFLIPnhs
37,PLDAGAT_HDE_HDE_LNA_PC_6_c
38,LPCH2264Z7Z10Z13Z16Z19Z_sn1_c
39,PLDAGAT_LNA_EPA_ARA_PC_1_c
40,lipid4
41,PLDAGAT_PALM_PALM_LNA_PC_2_c
42,PLDPE_PALM_PALM_c
43,CSNATr
44,PLIPA2E181
45,OCD11CRNCACT
46,ETHAPT_STC_ARA_c
47,HISD_c
48,ETHAPT_MYRS_ARA_c
49,DAGK_PALM_EPA_c
50,FACOAE120
51,PLDAGAT_HDE_MYRS_LNA_PC_3_c
52,PLA2PE_STC_OLE_c
53,PLDAGAT_MYRS_EPA_DHA_PC_4_c
54,FACOAE161
55,MAGAH1619Z_c
56,ABPTA_m
57,r0822
58,TMPK
59,SULR3
60,PLDAGAT_PALM_EPA_DHA_PC_8_c
61,ASAPTc
62,LPS2_cho
63,4HBZFm
64,LPCAT_EPA_ALNA_sn2_c
65,PEDS1801829Z12Z
66,FBA
67,SUCOAACTr
68,SK_trnaphe_c
69,DAGAH_LNA_LNA_c
70,HACD6m
71,r0911
72,PLA2PC_DHA_LNA_c
73,DEDOLP2_U
74,EX_HC00009_e
75,GLYDHDA
76,ARTFR12nhs
77,DPMVD
78,LPEAT_MYRS_DHA_sn2_c
79,r0398
80,lipid3
81,GMPt6
82,EX_fadh2_c
83,OCTDPtmt
84,PLA2PE_DHA_LNA_c
85,IOR2b
86,ACRNtm
87,HMR_2495
88,SK_trnathr_c
89,DSMSTOLD
90,LPCAT_MYRS_MYRS_sn2_c
91,FPGS7
92,FPGS7m
93,MCTCc
94,GGNG
95,MI1PP
96,LPCH160_sn1_c
97,r2391
98,RTOT4nhs
99,r1464
100,SK_trnaser_c
101,3HAACOAT60
102,lipid2
103,lipid5
104,PAPA_PALM_LNA_c
105,CHOPT_MYRS_DHA_c
106,PCD12DS_LNA_HDE_sn1_c
107,CHSTEROLt
108,LEUt2r
109,FEENTERabcppc
110,CYSTS
111,LPEAT_STC_ARA_sn2_c
112,ARTFR32_cho
113,r1527
114,DAGAH_STC_HDE_c
115,CEPTCnhs
116,UDPGtnic
117,PLDAGAT_PALM_PALM_LNA_PC_5_c
118,3SALAASPm
119,LPS3_cho
120,SK_trnaala_c
121,EX_ldl_enhs
122,C40CPT1
123,CHOPT_OLE_DHA_c
124,DAGAH_DHA_MYRS_c
125,ACOADAGAT_OLE_EPA_DHA_c
126,TSR
127,MEVK4
128,DHPACCOAHIT
129,IDL_HSDEGnhs
130,PTD1INOt
131,RETFAt
132,PLDPC_STC_ARA_c
133,ACOAD1fr
134,GCALDDm
135,CITt3
136,FKYNH
137,G5SADrm
138,PYDXO
139,SULO
140,LPEAT_LNA_GLNA_sn2_c
141,MTHFCm
142,RBK
143,ETHAPT_STC_HDE_c
144,FACOAL205
145,PROt3
146,ETHAPT_STC_EPA_c
147,OPHHXm
148,DB4PS
149,SELTOR_c
150,EX_lyslyslys_e
151,HMR_3864
152,DAGK_MYRS_ARA_c
153,HMGL
154,PLDAGAT_PALM_EPA_DHA_PC_4_c
155,DAGK_STC_DHA_c
156,ACACT1m
157,PLDPE_EPA_ARA_c
158,HMR_1516
159,GGT_U
160,EX_pail_e
161,ETHAPT_EPA_EPA_c
162,LPS2nhs
163,GLPASE1
164,ETHAPT_MYRS_DHA_c
165,PI3P3Pnnhs
166,ALDD2x
167,PCW3DS_STC_EPA_sn2_c
168,PLDPE_HDE_HDE_c
169,PLDPE_DHA_LNA_c
170,PAPA_LNA_HDE_c
171,HKYNH
172,CYSTBLc
173,DAGAH_HDE_LNA_c
174,AHSERL4
175,ETHAPT_LNA_ARA_c
176,LPEAT_EPA_OLE_sn2_c
177,FADH2tm
178,FACOAE181
179,r2389
180,EX_idl_enhs
181,SK_trnatyr_c
182,FAOXC10080m
183,CHOPT_PALM_STC_c
184,PLDAGAT_EPA_EPA_LNA_PC_6_c
185,C4tmc
186,DAGAH_OLE_DHA_c
187,OCOAT1m
188,PPS
189,CHOPT_PALM_EPA_c
190,RTOTALt
191,DAGAH_EPA_HDE_c
192,DXTRNt
193,RHACOAR60
194,FA40COAtm
195,SK_trnatrp_c
196,NADK
197,ETHAPT_LNA_MYRS_c
198,PCD12DS_LNA_STC_sn1_c
199,THRA
200,MBCOAi
201,DAGAH_EPA_OLE_c
202,Hfv
203,PLA2_2e_cho
204,DBRC
205,PLDPE_EPA_ALNA_c
206,HCO3E
207,HMR_6782
208,EX_tag_enhs
209,PDYXPT_c
210,GTHPe
211,HBZOPTm
212,CHOPT_EPA_HDE_c
213,PLDPC_LNA_MYRS_c
214,CHOPT_EPA_EPA_c
215,PLBPC_SC
216,GCALDtm
217,SK_trnaasp_c
218,EX_hb_e
219,ABUTDm
220,FAEL205_cho
221,TAGAH18111Z1819Z160
222,ICL
223,T4HCINNMFM
224,pail_uptake
225,PLDAGAT_OLE_EPA_DHA_PC_4_c
226,HCO3Em
227,LRAT_cho
228,LACDt_m
229,FAOXC181C161m
230,GLBRAN
231,METB1
232,PLDPC_EPA_ARA_c
233,DSMSTOLR
234,DESAT18_12
235,PLDAGAT_LNA_EPA_ARA_PC_6_c
236,PLDAGAT_HDE_MYRS_LNA_PC_2_c
237,NADFADOR
238,PCt_cho
239,O2tm
240,HMR_2359
241,PLA2PE_EPA_ALNA_c
242,LYSLYSLYSr
243,DAGAH_OLE_HDE_c
244,ORNLEUrBATtc
245,PLDPC_LNA_HDE_c
246,LPCH2055Z8Z11Z14Z17Z_sn1_c
247,LPEAT_EPA_LNA_sn2_c
248,PCW3DS_EPA_ALNA_sn2_c
249,DEDOLR_U
250,SELTtm
251,LPEAT_OLE_STC_sn2_c
252,H2O2t
253,PAPA182_9_12
254,PLA2PE_MYRS_MYRS_c
255,ACP1_FMN
256,FPGS9
257,R07456
258,PSERT
259,ENTERES2
260,CHOLESTle_1nhs
261,PCD6DS_LNA_GLNA_sn2_c
262,SK_trnaleu_c
263,LPASE_cho
264,RTOT1_cho
265,PHEMEtm
266,CHRPL
267,SK_trnaasn_c
268,DAGAH_STC_DHA_c
269,PLDPE_STC_STC_c
270,ALAtmi
271,EX_ptd1ino_e
272,PI45PLC_cho
273,LPCAT_PALM_EPA_sn2_c
274,DAGAH_STC_PALM_c
275,MAGAH1819Z_c
276,CHOPT_DHA_HDE_c
277,RE3041N
278,CEPTC_cho
279,OMMBLHX6mc
280,THRD_L
281,CHOPT_MYRS_MYRS_c
282,ETHAPT_EPA_LNA_c
283,HBCHLR
284,GMPR
285,PLDPC_LNA_STC_c
286,DAGK_HDE_LNA_c
287,FACOAE141
288,NNDPR
289,OCTAt
290,AKGt2n
291,LPEAT_STC_EPA_sn2_c
292,SATm
293,ARTFR42nhs
294,OCD11COACPT1_1
295,10FTHF7GLUtm
296,PIK3nnhs
297,SK_trnaglu_c
298,PCm
