,TgondiiGT1,TgondiiME49,Pfalciparum3D7_generic_biomass,Pfalciparum3D7_species_biomass,PbergheiANKA_generic_biomass,PbergheiANKA_species_biomass,PcynomolgiB_generic_biomass,PcynomolgiB_species_biomass,PvivaxSal1_generic_biomass,PvivaxSal1_species_biomass,ChominisTU502_2012,CparvumIowaII,PknowlesiH_generic_biomass,PknowlesiH_species_biomass,Pfalciparum3D7_without_ortho_generic_biomass,Pfalciparum3D7_without_ortho_species_biomass,PbergheiANKA_without_ortho_generic_biomass,PbergheiANKA_without_ortho_species_biomass,PcynomolgiB_without_ortho_generic_biomass,PcynomolgiB_without_ortho_species_biomass,PvivaxSal1_without_ortho_generic_biomass,PvivaxSal1_without_ortho_species_biomass,PknowlesiH_without_ortho_generic_biomass,PknowlesiH_without_ortho_species_biomass,pfal2018,pviv2018,pber2018,pkno2018,pcyn2018,ipfa2017,tg2015,iPfal19
CDPDAGS1819Z160,1.0000000000000027,0.9999999999999992,0.9999999999999987,0.9999999999999987,1.0000000000000002,1.0000000000000002,0.9999999999999989,0.9999999999999989,1.0000000000000002,1.0000000000000002,0.999999999999721,1.0000000000000608,0.9999999999999993,0.9999999999999993,0.9999999999998351,0.9999999999998351,1.000000000129064,1.000000000129064,1.0000000000000044,1.0000000000000044,0.9999999999999982,0.9999999999999982,1.0000000000000007,1.0000000000000007,NA,NA,NA,NA,NA,NA,NA,NA
EX_ocdcea_e,1.0000000000000024,0.9999999999999977,0.9999999999999966,0.9999999999999966,1.000000000000001,1.000000000000001,1.0,1.0,1.0000000000000004,1.0000000000000004,0.9999999999997207,0.9999895979189467,1.0,1.0,0.999943943464985,0.999943943464985,0.999873758336229,0.999873758336229,1.000000000000003,1.000000000000003,1.0000000000000004,1.0000000000000004,1.000000000000003,1.000000000000003,NA,NA,NA,NA,NA,NA,NA,0.999999999999979
EXC_BOTH_C00001_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004,NA,NA
BCAROKTc,1.000000000000002,0.9999999999999984,0.9999999999999998,0.9999999999999998,1.0000000000000953,1.0000000000000953,0.9999999999999994,0.9999999999999994,0.9999999999999997,0.9999999999999997,NA,NA,0.9999999999999993,0.9999999999999993,0.9999999999998358,0.9999999999998358,1.000000000129061,1.000000000129061,0.9999999999999983,0.9999999999999983,1.0000000000000024,1.0000000000000024,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA
lipid3,NA,NA,-1.5910028951643375e-13,-1.5910028951643375e-13,0.9968914401563956,0.9968914401563956,0.9739314618151973,0.9739314618151973,0.9759285509828042,0.9759285509828042,NA,NA,0.9758929174354849,0.9758929174354849,0.9999999999998338,0.9999999999998338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.206825275182337e-14
EXC_BOTH_C05697_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA
T_m_to_c_C00149_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
FRDNPRr_NAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999966,1.0000000000000007,0.9999999999999993,1.0000000000000002,0.9999999999999973,NA,NA,NA
R04744_TGME49_317705_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R07599_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA
T_c_to_e_C11437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R10074_TGME49_231900_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
PUNP3,NA,NA,NA,NA,1.0000000000000009,1.0000000000000009,0.9999999999999982,0.9999999999999982,0.9999999999999987,0.9999999999999987,NA,NA,0.9999999999999997,0.9999999999999997,NA,NA,NA,NA,NA,NA,NA,NA,0.9955212543042048,0.9955212543042048,0.9309392265193376,0.9309392265193389,0.9279538904899132,0.930939226519337,0.9279538904899151,NA,NA,0.9999999999999637
EX_Lcyst_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999997208,1.000000000000061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C00033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999994,1.0,NA
EXC_BOTH_C00777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
BUTSO3abcppc,0.9999999999999682,0.9999999999999984,NA,NA,1.0000000000000953,1.0000000000000953,NA,NA,NA,NA,0.9999999999997208,1.000000000000057,NA,NA,NA,NA,1.000000000129065,1.000000000129065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G12MT3,1.0000000000000027,1.0000000000000548,0.9999999999999979,0.9999999999999979,0.9999999999999992,0.9999999999999992,1.0000000000000004,1.0000000000000004,0.9999999999999993,0.9999999999999993,0.9999999999997201,1.0000000000000602,0.9999999999999996,0.9999999999999996,0.9999999999998365,0.9999999999998365,1.0000000001290608,1.0000000001290608,0.9999999999999958,0.9999999999999958,1.0000000000000935,1.0000000000000935,0.9999999999999993,0.9999999999999993,NA,NA,NA,NA,NA,NA,NA,NA
EX_trp__L_e,0.0,8.352297312829952e-16,0.9999999999999963,0.9999999999999963,0.3515994137988208,0.3515994137988208,0.2970144472932313,0.2970144472932313,0.41313066262996445,0.41313066262996445,NA,NA,0.41312238538920376,0.41312238538920376,0.9999999999998337,0.9999999999998337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999965
R09845_TGME49_221170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EX_gthox_LPAREN_e_RPAREN_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999992,0.9999999999999993,1.0000000000000004,0.9999999999999986,1.0000000000000022,NA,NA,NA
EXC_BOTH_C00116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EX_3mb_e,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,0.9999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R01187_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA
PETHMTg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999993,1.000000000000003,NA,0.9999999999999999,1.0,NA,NA,NA
sink_dxyl5p_LSQBKT_c_RSQBKT_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999983983339178,0.9999983983339171,0.9999987542628166,0.9999983983339179,0.9999983983339205,NA,NA,NA
EXC_BOTH_C05584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R04812_TGME49_234570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
pe_prod10,NA,NA,0.9999999999999979,0.9999999999999979,1.0000000000000007,1.0000000000000007,0.9999999999999984,0.9999999999999984,0.999999999999987,0.999999999999987,NA,NA,0.9999999999999986,0.9999999999999986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999643
R00789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
SHKK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.008165165547886e-16,7.008165165547886e-16,-3.17381648487714e-16,-3.514873715943613e-16,0.0,0.0,4.051724074991979e-16,4.051724074991979e-16,0.0,0.0,9.929906377814173e-15,9.929906377814173e-15,-1.197289007737892e-15,-1.197289007737892e-15,-3.5607050562968806e-15,-3.5607050562968806e-15,0.0,0.0,0.0,0.0,5.393514426957938e-11,NA,NA,-4.9821302500567625e-12
FACOAL160_ISO,1.0000000000000022,0.9999999999999976,0.9999999999999974,0.9999999999999974,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,0.999999999999721,1.0000000000000624,1.0000000000000004,1.0000000000000004,0.999999999999837,0.999999999999837,1.000000000129064,1.000000000129064,NA,NA,NA,NA,1.0000000000000007,1.0000000000000007,NA,NA,NA,NA,NA,NA,NA,NA
1AGPEAT1819Z1819Z,1.0000000000000027,1.0000000000000548,0.9999999999999994,0.9999999999999994,0.9999999999999992,0.9999999999999992,1.0000000000000004,1.0000000000000004,0.9999999999999993,0.9999999999999993,0.9999999999997201,1.0000000000000602,0.9999999999999996,0.9999999999999996,0.9999999999998365,0.9999999999998365,1.0000000001290608,1.0000000001290608,0.9999999999999958,0.9999999999999958,1.0000000000000935,1.0000000000000935,0.9999999999999993,0.9999999999999993,NA,NA,NA,NA,NA,NA,NA,NA
4HALDD,1.000000000000002,0.9999999999999988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EX_maltttr_e,1.00000000000002,0.9999999999999999,NA,NA,NA,NA,0.9999999999999972,0.9999999999999972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999841,0.9999999999999841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GLYTA,NA,NA,0.9978451317248449,0.9978451317248449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R00191_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,NA,NA
R00014_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA
OARGDC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999997201,1.0000000000000606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R03651_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00000000000002,NA,NA
R01867_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA
NDPK8m,0.9999999999999817,0.9999999999999983,0.9999999999999956,0.9999999999999956,1.0000000000000002,1.0000000000000002,1.0000000000000016,1.0000000000000016,1.0000000000000002,1.0000000000000002,0.9999999999997198,1.0000000000000613,1.0000000000000004,1.0000000000000004,0.9999999999998354,0.9999999999998354,1.000000000129064,1.000000000129064,1.0000000000000224,1.0000000000000224,0.999999999999998,0.999999999999998,1.0000000000000007,1.0000000000000007,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C01643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C01063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C00835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C05746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C00700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C02325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C00430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004,1.0,NA
EXC_BOTH_C06453_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
R02581_TGME49_290890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R04929_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999997,NA,NA
FE2t,NA,NA,NA,NA,0.9998887169851024,0.9998887169851024,0.9998867006305828,0.9998867006305828,0.9998876593671155,0.9998876593671155,NA,NA,0.9999662916282889,0.9999662916282889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.413880979020621e-16
BATHORHODOPSINIc,1.0000000000000016,1.0000000000000004,0.9999999999999963,0.9999999999999963,1.0000000000000002,1.0000000000000002,0.9999999999999997,0.9999999999999997,0.9999999999999991,0.9999999999999991,0.9999999999997208,1.0000000000000575,0.9999999999999994,0.9999999999999994,0.999999999999835,0.999999999999835,1.0000000001284286,1.0000000001284286,1.0000000000000007,1.0000000000000007,1.000000000000002,1.000000000000002,0.99999999999998,0.99999999999998,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C20372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
FRDx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999998305,0.9999999999998305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R03905_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000002,NA,NA
R04952_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
T_c_to_e_C00921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,1.0,NA
OCTDPtm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,3.289520740458805e-15,0.0,0.0,NA,NA,NA
R04385_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00000000000002,NA,NA
GTHP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000002,0.9999999999999992,0.9999999999999994,1.0000000000000002,1.0000000000000007,NA,NA,NA
EXC_BOTH_C02679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_a_to_c_C00014_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R00512_TGME49_257740_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EX_pro_DASH_L_LPAREN_e_RPAREN_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000007,0.9999999999999989,0.9984237258165926,0.9999999999999997,1.0000000000000022,NA,NA,NA
T_c_to_m_C00149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000033,NA,NA
EXC_BOTH_C06206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R04892_TGME49_222160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
PS160abcpp,1.0000000000000018,0.9999999999999984,0.9999999999999958,0.9999999999999958,0.9999999999999996,0.9999999999999996,0.9999999999999989,0.9999999999999989,0.9999999999999998,0.9999999999999998,0.9999999999997191,1.0000000000000648,0.9999999999999988,0.9999999999999988,0.9999999999998253,0.9999999999998253,1.0000000001289433,1.0000000001289433,1.000000000000001,1.000000000000001,0.9999999999999664,0.9999999999999664,0.9999999999999987,0.9999999999999987,NA,NA,NA,NA,NA,NA,NA,NA
FRTT,NA,NA,0.9999999999999973,0.9999999999999973,1.0000000000000009,1.0000000000000009,0.9999999999999997,0.9999999999999997,1.000000000000001,1.000000000000001,0.999999999999713,1.0000000000000608,0.9999999999999992,0.9999999999999992,0.9999999999998315,0.9999999999998315,NA,NA,1.0000000000000029,1.0000000000000029,1.0000000000229976,1.0000000000229976,1.0000000000000007,1.0000000000000007,0.0,-1.054341427218828e-15,0.0,-5.2763233688712425e-12,0.0,NA,NA,0.9999999999999636
R05577_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00000000000002,NA,NA
EXC_BOTH_C20119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R03660_TGME49_210750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00062_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999959,NA,NA
DLYSPYRAT,NA,NA,NA,NA,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000129061,1.000000000129061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MECDPDH2yc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,4.906311468830078e-16,0.0,0.0,NA,NA,NA
EXC_BOTH_C16633_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999998803,NA,NA
PS_asn_DASH_L_LPAREN_c_RPAREN_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999989,1.0000000000000009,0.9999999999999987,1.0,1.0000000000000013,NA,NA,NA
