,TgondiiGT1,TgondiiME49,Pfalciparum3D7_generic_biomass,Pfalciparum3D7_species_biomass,PbergheiANKA_generic_biomass,PbergheiANKA_species_biomass,PcynomolgiB_generic_biomass,PcynomolgiB_species_biomass,PvivaxSal1_generic_biomass,PvivaxSal1_species_biomass,ChominisTU502_2012,CparvumIowaII,PknowlesiH_generic_biomass,PknowlesiH_species_biomass,Pfalciparum3D7_without_ortho_generic_biomass,Pfalciparum3D7_without_ortho_species_biomass,PbergheiANKA_without_ortho_generic_biomass,PbergheiANKA_without_ortho_species_biomass,PcynomolgiB_without_ortho_generic_biomass,PcynomolgiB_without_ortho_species_biomass,PvivaxSal1_without_ortho_generic_biomass,PvivaxSal1_without_ortho_species_biomass,PknowlesiH_without_ortho_generic_biomass,PknowlesiH_without_ortho_species_biomass,pfal2018,pviv2018,pber2018,pkno2018,pcyn2018,ipfa2017,tg2015,itgo2020,ipbe2019_blood,ipbe2019_liver,iPfal19
EXCbothC05703_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999998894,0.9999999999997492,NA
R09845_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999992,NA,NA,NA
ASNS1,0.9999999999999973,1.0000000000000009,0.0,0.0,0.9999999999999986,0.9999999999999986,1.0000000000000013,1.0000000000000013,0.9999999999999949,0.9999999999999949,1.0000000000000873,1.0000000000003426,1.0000000000000016,1.0000000000000016,-4.8726400522318e-16,-4.8726400522318e-16,-3.6774560518586e-16,-3.6774560518586e-16,0.0,0.0,6.343355866174729e-17,6.343355866174729e-17,0.0,0.0,0.9999999999999981,0.9999999999999996,0.9999999999999994,1.0000000000000002,1.000000000000001,NA,NA,NA,NA,NA,1.0
R00341_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,NA,0.9999999999999997,0.9999999999998536,0.9999999999996813,NA
T_c_to_e_C00097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999994,1.0,0.9999999999999996,NA,NA,NA
CYSTBLc,NA,NA,0.9999999999999973,0.9999999999999973,NA,NA,NA,NA,NA,NA,0.9996617331632786,0.9969442562876353,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2FE2SR,1.0000000000000002,1.0000000000000027,1.000000000000002,1.000000000000002,0.9999999999999984,0.9999999999999984,1.0000000000000024,1.0000000000000024,0.9999999999999969,0.9999999999999969,1.0000000000000864,0.9999999999999999,1.0000000000000004,1.0000000000000004,0.9999999999999989,0.9999999999999989,1.0000000000000004,1.0000000000000004,1.0000000000012463,1.0000000000012463,1.000000000000002,1.000000000000002,1.000000000000001,1.000000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITCOALm,1.0000000000000016,1.000000000000001,0.9999999999999978,0.9999999999999978,0.9999999999999982,0.9999999999999982,1.0000000000000022,1.0000000000000022,0.9999999999999949,0.9999999999999949,NA,NA,1.0000000000000004,1.0000000000000004,1.000000000000001,1.000000000000001,0.9999999999980601,0.9999999999980601,1.0000000000012312,1.0000000000012312,1.000000000000001,1.000000000000001,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TYRPHETYRt,NA,NA,0.9999999999999978,0.9999999999999978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R00089_TGME49_270860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
T_c_to_e_C00072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999989,NA,NA,NA
MCITSm,1.0000000000000013,0.9999999999999999,0.9999999999999971,0.9999999999999971,0.9999999999999978,0.9999999999999978,1.0000000000000009,1.0000000000000009,0.9999999999999956,0.9999999999999956,NA,NA,1.000000000000001,1.000000000000001,0.9999999999999996,0.9999999999999996,1.0000000000000002,1.0000000000000002,1.0000000000012328,1.0000000000012328,1.0000000000000018,1.0000000000000018,0.9999999999999996,0.9999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R02508_TGME49_312930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R02408_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999999,NA,NA,NA
T_c_to_e_C00094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999953,1.0,0.9999999999999996,NA,NA,NA
3OAR100_m,0.9999999999999888,0.9999999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CDIPT1819Z160,1.0000000000000009,1.0000000000000022,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000864,1.0000000000000029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R03018_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999993,NA,0.9999999999999996,0.9999999999998329,0.999999999999771,NA
Q00119_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
T_c_to_e_C05755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
EX_salchs4fe_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000862,1.0000000000000113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C05747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
EX_hdca_LPAREN_e_RPAREN_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999989,1.0000000000000018,0.9999999999999991,1.0000000000000007,1.0000000000000004,NA,NA,NA,NA,NA,NA
NDPK3m,1.0000000000000004,1.0000000000000002,0.9999999999999895,0.9999999999999895,0.9999999999999987,0.9999999999999987,1.0000000000000013,1.0000000000000013,0.9999999999999951,0.9999999999999951,1.000000000000087,1.0000000000004998,1.0000000000000004,1.0000000000000004,1.0,1.0,1.0000000000047577,1.0000000000047577,1.0000000000011984,1.0000000000011984,1.0000000000000016,1.0000000000000016,1.0000000000000013,1.0000000000000013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tc2eC02380_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000981,0.999999999999734,NA
T_c_to_e_C05983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
ZHYc,1.0000000000000029,1.0000000000000058,0.9999999999999981,0.9999999999999981,0.9999999999999978,0.9999999999999978,1.0000000000000013,1.0000000000000013,0.9999999999999942,0.9999999999999942,1.0000000000000864,1.000000000000018,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9999999999999992,0.9999999999999992,1.000000000001238,1.000000000001238,1.0000000000000016,1.0000000000000016,1.000000000000001,1.000000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3PDm,1.0000000000000016,1.000000000000001,0.9999999999999978,0.9999999999999978,0.9999999999999982,0.9999999999999982,1.0000000000000022,1.0000000000000022,0.999999999999995,0.999999999999995,NA,NA,1.0000000000000002,1.0000000000000002,1.0000000000000007,1.0000000000000007,0.9999999999980701,0.9999999999980701,1.000000000001239,1.000000000001239,1.000000000000001,1.000000000000001,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R09286_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000067,NA,NA,NA
R01268_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0000000000000002,0.9999999999998813,0.9999999999996427,NA
R04744_TGME49_317705_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
G3PAT140,1.0000000000000007,1.0,0.9999999999999973,0.9999999999999973,0.9999999515900294,0.9999999515900294,1.0000000000000018,1.0000000000000018,0.9999999999999951,0.9999999999999951,NA,NA,1.0000000000000004,1.0000000000000004,1.0000000000000013,1.0000000000000013,0.9997901322207784,0.9997901322207784,1.0000000000012375,1.0000000000012375,1.0000000000000016,1.0000000000000016,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FeStran2_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999536,0.999999999999677,NA
EXC_BOTH_C00332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
T_c_to_a_C00094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999951,NA,NA,NA,NA,NA
ALDD6,1.0000000000000024,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R02570_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000036,NA,0.9999999999999992,1.0000000000000102,0.9999999999997182,NA
EX_spmd_LPAREN_e_RPAREN_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9971889872480179,0.9971889872480171,0.9971889952296028,0.9971889872480174,0.9971889872480206,NA,NA,NA,NA,NA,NA
Tc2eC00155_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999998536,0.9999999999997744,NA
PNTOte,1.0000000000000016,0.9999999999999988,0.9999999999999976,0.9999999999999976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999998,0.999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C03201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R08375_r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999646,0.9999999999999767,NA
R04962_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999658,0.9999999999997414,NA
3HAD81_m,1.0000000000000107,1.0000000000000002,0.999999999999998,0.999999999999998,0.9999999999999982,0.9999999999999982,1.0000000000000013,1.0000000000000013,0.9999999999999951,0.9999999999999951,NA,NA,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000022,1.0000000000000022,1.0000000000012403,1.0000000000012403,1.0000000000000007,1.0000000000000007,0.9999999999999988,0.9999999999999988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGPAT140_ap,NA,NA,NA,NA,1.0,1.0,1.0000000000000009,1.0000000000000009,0.9999999999999947,0.9999999999999947,NA,NA,0.9999999999999994,0.9999999999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998
EPISTt,1.0000000000000016,1.0000000000000009,0.9999999999999976,0.9999999999999976,0.9999999999999977,0.9999999999999977,NA,NA,0.9999999999999951,0.9999999999999951,1.0000000000000866,0.9999999999999979,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0000000000000009,0.9999999999995189,0.9999999999995189,NA,NA,1.0000000000000018,1.0000000000000018,0.9999999999999996,0.9999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXCbothC03454_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999536,0.9999999999996496,NA
T_c_to_r_C00588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999987,NA,NA,NA
TAGAH1801819Z1835Z9Z12Z,0.9999999999999961,1.0000000000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEX1,1.0000000000000004,1.0000000000000004,0.9999999999999981,0.9999999999999981,0.9999999999999983,0.9999999999999983,1.000000000000001,1.000000000000001,0.9999999999999948,0.9999999999999948,1.0000000000000857,1.000000000000004,1.0000000000000013,1.0000000000000013,0.9999995512956177,0.9999995512956177,0.9999999999999989,0.9999999999999989,1.0000000000012375,1.0000000000012375,1.0000000000000009,1.0000000000000009,0.9992351960715422,0.9992351960715422,0.9171270718234953,0.9171270718232051,0.9135446685878922,0.9171270718232041,0.9135446685878997,NA,NA,NA,NA,NA,0.9999999999996076
SK_trnaile_c,NA,NA,3.973906650458636e-29,3.973906650458636e-29,-1.7765490361858822e-29,-1.7765490361858822e-29,0.0,0.0,2.7450788246167954e-14,2.7450788246167954e-14,NA,NA,-1.022386464942478e-15,-1.022386464942478e-15,0.0,0.0,-6.695279979409903e-13,-6.695279979409903e-13,0.0,0.0,-3.775917559968721e-14,-3.775917559968721e-14,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0094721425420503e-14
EXC_BOTH_C01277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R03652_TGME49_217460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
2AGPGAT180,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXCbothC00097_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999363,0.9999999999995962,NA
T_c_to_e_C07648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999994,NA,NA,NA,NA,NA
R04964_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00000000000002,NA,1.0000000000000002,0.9999999999999455,-1.8586863458091422e-17,NA
R00570_TGME49_269030_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
ICDHym,1.0000000000000016,1.000000000000001,0.9999999999999978,0.9999999999999978,0.999998827941362,0.999998827941362,1.0000000000000022,1.0000000000000022,0.9999994734442552,0.9999994734442552,NA,NA,1.0000000000000004,1.0000000000000004,1.000000000000001,1.000000000000001,0.9999999999980601,0.9999999999980601,1.0000000000012312,1.0000000000012312,1.000000000000001,1.000000000000001,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004
T_c_to_e_C01097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R00742_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999997,NA,NA,NA
T_c_to_e_C00081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
R05578_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00000000000002,NA,1.5296225683093292e-12,-1.492386161910924e-16,0.0,NA
AGPAT1_16_0_20_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,-1.0432262205946882e-16,2.1391607659685336e-16,NA,NA,NA,NA,NA,NA
Tc2aC00027_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999648,0.9999999999997966,NA
EXC_BOTH_C16633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
LPLIPAL2ATG180,NA,NA,NA,NA,1.0000000000000002,1.0000000000000002,1.0,1.0,0.9999999999999961,0.9999999999999961,NA,NA,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000007
LYSDC,1.0000000000000038,1.0000000000000022,0.9999999999999959,0.9999999999999959,0.9999999999999983,0.9999999999999983,1.000000000000001,1.000000000000001,0.9999999999999948,0.9999999999999948,NA,NA,1.0000000000000013,1.0000000000000013,0.9999999999999991,0.9999999999999991,0.9999999999999989,0.9999999999999989,1.0000000000012375,1.0000000000012375,1.0000000000000009,1.0000000000000009,0.999999999999997,0.999999999999997,1.0000000000000002,0.999999999999999,0.9999999999999991,0.9999999999999974,1.0000000000000007,NA,NA,NA,NA,NA,0.9999999999999983
R01993_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000002,NA,0.9999999999999984,NA,NA,NA
EXC_BOTH_C16236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
TAGAH1801819Z18111Z,1.0000000000000024,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R01878_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,0.9999999999999991,1.0000000000000493,0.9999999999996116,NA
T_c_to_e_C03765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999997,NA,NA,NA
T_a_to_c_C00881_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0000000000000033,NA,NA,NA
G3PD4,1.000000000000002,1.0000000000000007,0.7968178785517002,0.7968178785517002,0.9999999999999978,0.9999999999999978,1.0000000000000013,1.0000000000000013,0.9999999999999949,0.9999999999999949,NA,NA,0.993622430154176,0.993622430154176,0.819166661389646,0.819166661389646,0.9999999999999994,0.9999999999999994,1.0000000000012383,1.0000000000012383,1.0000000000000029,1.0000000000000029,0.8179894542115242,0.8179894542115242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGMHE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000866,0.9999999999999977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C03125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
OAAtmt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000002
R04734_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000306,NA,NA,NA
PCPLC_16_0_18_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999972,1.0000000000000009,0.9999999999999991,1.0000000000000002,1.0000000000000007,NA,NA,NA,NA,NA,NA
CLHCOtex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999972,0.9999999999999994,1.000000000000002,1.0000000000000016,NA,NA,NA,NA,NA,NA
KAT180_m,1.0000000000000036,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C16172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
METS,NA,NA,0.9999999999999978,0.9999999999999978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999996,0.9999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R10244_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000053,NA,NA,1.0000000000000469,0.9999999999996014,NA
5AOPt2,NA,NA,NA,NA,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCC2am,1.0000000000000016,1.000000000000001,0.9999999999999978,0.9999999999999978,0.9999999999999982,0.9999999999999982,1.0000000000000022,1.0000000000000022,0.999999999999995,0.999999999999995,NA,NA,1.0000000000000002,1.0000000000000002,1.0000000000000007,1.0000000000000007,0.9999999999980701,0.9999999999980701,1.000000000001239,1.000000000001239,1.000000000000001,1.000000000000001,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C05761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA
ACOATAc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999968559936504,0.9999968559936493,0.9999968560031304,0.9999968559936517,0.9999968559936526,NA,NA,NA,NA,NA,NA
HISLYSTHRt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
