,TgondiiGT1,TgondiiME49,Pfalciparum3D7_generic_biomass,Pfalciparum3D7_species_biomass,PbergheiANKA_generic_biomass,PbergheiANKA_species_biomass,PcynomolgiB_generic_biomass,PcynomolgiB_species_biomass,PvivaxSal1_generic_biomass,PvivaxSal1_species_biomass,ChominisTU502_2012,CparvumIowaII,PknowlesiH_generic_biomass,PknowlesiH_species_biomass,Pfalciparum3D7_without_ortho_generic_biomass,Pfalciparum3D7_without_ortho_species_biomass,PbergheiANKA_without_ortho_generic_biomass,PbergheiANKA_without_ortho_species_biomass,PcynomolgiB_without_ortho_generic_biomass,PcynomolgiB_without_ortho_species_biomass,PvivaxSal1_without_ortho_generic_biomass,PvivaxSal1_without_ortho_species_biomass,PknowlesiH_without_ortho_generic_biomass,PknowlesiH_without_ortho_species_biomass,pfal2018,pviv2018,pber2018,pkno2018,pcyn2018,ipfa2017,tg2015,iPfal19
OAAICITtm,0.9999999999998568,0.9999999999999986,1.0,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999994,0.9999999999999994,1.0,1.0,0.9999999999999956,0.999999999999942,1.0000000000000002,1.0000000000000002,0.9999999999999899,0.9999999999999899,1.0000000000019271,1.0000000000019271,1.0,1.0,0.9999999999999668,0.9999999999999668,0.999999999999998,0.999999999999998,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C17568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
14GLUCANabcppc,0.9999999999998574,0.9999999999999983,NA,NA,NA,NA,0.9999999999999999,0.9999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999866,0.9999999999999866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OCDCEAtr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9827938269015225,0.9827938269029696,0.9827938750514505,0.9827938269015234,0.9827938269013906,NA,NA,NA
NAMNPP,0.9999999999998569,1.0000000000000002,1.000000000000002,1.000000000000002,0.9999999999999989,0.9999999999999989,0.999999999999999,0.999999999999999,1.0000000000000002,1.0000000000000002,NA,NA,0.9999999999999991,0.9999999999999991,0.9999999999999901,0.9999999999999901,1.0000000000024145,1.0000000000024145,0.999999999999995,0.999999999999995,0.9999999999999498,0.9999999999999498,0.999999999999995,0.999999999999995,-5.46256728911582e-12,0.0,0.0,1.9387598478714213e-11,1.194740810284737e-11,NA,NA,4.556860933607789e-13
EXC_BOTH_C06409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
PTD1INOt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1411404669295583e-14,-2.1411404669295583e-14,-5.609093584348709e-13,-5.609093584348709e-13,1.445319741615003e-15,1.445319741615003e-15,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,0.999999999999965
SO4OXAtex2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999626
EPMGH,0.9999999999998569,0.9999999999999852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R08306_TGME49_311780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C00530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C16462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C04352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R02740_TGME49_283780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
2HP6MPMOm,0.9999999999998571,0.9999999999964061,1.0000000000000047,1.0000000000000047,0.9999999999999986,0.9999999999999986,0.9999999999999991,0.9999999999999991,1.0000000000000018,1.0000000000000018,0.9999999999999987,1.0000000000000187,1.0000000000000007,1.0000000000000007,0.9999999999999979,0.9999999999999979,1.0000000000019669,1.0000000000019669,1.0000000000000018,1.0000000000000018,0.9999999999999476,0.9999999999999476,1.0000000000000029,1.0000000000000029,NA,NA,NA,NA,NA,NA,NA,NA
PI3P4K_18_0_18_1_EC_2_7_1_137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999999,1.0000000000000002,0.9999999999999994,0.9999999999999996,1.000000000000002,NA,NA,NA
R04386_TGME49_284190_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
DGDGW6DS1829Z12Z160c,0.9999999999998408,0.9999999999999983,0.999999999999999,0.999999999999999,0.9999999999999994,0.9999999999999994,0.999999999999999,0.999999999999999,1.0000000000000002,1.0000000000000002,NA,NA,0.999999999999999,0.999999999999999,0.9999999999999901,0.9999999999999901,1.0000000000019706,1.0000000000019706,0.9999999999999939,0.9999999999999939,0.9999999999999699,0.9999999999999699,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA
AGPATCOA1819Z160,NA,NA,0.9999999999999989,0.9999999999999989,0.9999999999999999,0.9999999999999999,0.9999999999999979,0.9999999999999979,1.0000000000000007,1.0000000000000007,0.9999999999998896,1.0000000000000182,0.9999999999999997,0.9999999999999997,0.999999999999992,0.999999999999992,1.0000000000019718,1.0000000000019718,1.0000000000000049,1.0000000000000049,0.9999999999999645,0.9999999999999645,1.0000000000000022,1.0000000000000022,NA,NA,NA,NA,NA,NA,NA,NA
R01713_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA
TKT2,0.9999999999998571,0.9999999999964061,0.9999999999999998,0.9999999999999998,0.999971959422272,0.999971959422272,0.9999999999999996,0.9999999999999996,0.9999893660774672,0.9999893660774672,-2.108235338980397e-13,-2.0803895879336836e-14,0.9999999999999968,0.9999999999999968,0.9999999999999785,0.9999999999999785,1.000000000001967,1.000000000001967,0.9999999999999972,0.9999999999999972,0.9999999999999638,0.9999999999999638,0.9999999999999999,0.9999999999999999,0.7446611437232155,0.7446611437232176,0.7731263160473484,0.7466665179560751,0.7750590415989222,NA,NA,0.0
T_c_to_m_C00022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000001,NA,NA
R03352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R04963_TGME49_293590_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R00238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C01530_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,NA,NA
R03332_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
NTP1,0.9999999999998578,0.9999999999999992,1.0000000000000049,1.0000000000000049,0.9999999999999931,0.9999999999999931,0.9999999999999979,0.9999999999999979,1.0000000000000007,1.0000000000000007,0.9999999999999977,1.0000000000000193,0.9999999999999998,0.9999999999999998,0.9999999999999932,0.9999999999999932,1.00000000000197,1.00000000000197,0.9999999999999948,0.9999999999999948,0.9999999999999727,0.9999999999999727,1.0000000000000029,1.0000000000000029,0.9999999999999981,0.9999999999999993,0.999999999999998,0.9999999999999997,1.000000000000001,NA,NA,0.9999999999999647
T_c_to_e_C02934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA
ACCOAtm_1,NA,NA,NA,NA,0.9999974232519114,0.9999974232519114,0.9999966011113203,0.9999966011113203,0.9999969854498709,0.9999969854498709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999628
R02313_TGME49_215290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R06409_TGME49_236980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
DNTPPA,0.9999999999998571,0.9999999999999986,0.9999999999999998,0.9999999999999998,0.9999999999999984,0.9999999999999984,1.0000000000000013,1.0000000000000013,1.0000000000000002,1.0000000000000002,0.999999999999998,1.000000000000015,0.9999999999999996,0.9999999999999996,1.0000000000000118,1.0000000000000118,1.0000000000019615,1.0000000000019615,1.0000000000000036,1.0000000000000036,0.0,0.0,1.0000000000000453,1.0000000000000453,NA,NA,NA,NA,NA,NA,NA,NA
CRO4abcppc,0.999999999999858,0.9999999999999983,0.999999999999999,0.999999999999999,NA,NA,NA,NA,1.0000000000000002,1.0000000000000002,NA,NA,0.9999999999999997,0.9999999999999997,0.9999999999999901,0.9999999999999901,NA,NA,NA,NA,0.9999999999999699,0.9999999999999699,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA
R04996_TGME49_222160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
MI3PSA,NA,NA,0.9999999999999989,0.9999999999999989,0.9999999999999999,0.9999999999999999,0.9999999999999979,0.9999999999999979,1.0000000000000007,1.0000000000000007,NA,NA,0.9999999999999997,0.9999999999999997,0.999999999999992,0.999999999999992,1.0000000000019718,1.0000000000019718,1.0000000000000049,1.0000000000000049,0.9999999999999568,0.9999999999999568,1.0000000000000022,1.0000000000000022,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C00068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
CITSUCCtm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999972,0.9999999999999994,1.000000000000002,1.0000000000000016,NA,NA,NA
EX_2agpe141_e,NA,NA,0.999999999999999,0.999999999999999,0.9999999999999988,0.9999999999999988,0.9999999999999989,0.9999999999999989,0.9999999999999999,0.9999999999999999,NA,NA,0.9999999999999987,0.9999999999999987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999635
ATPSu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000019729,1.0000000000019729,0.9996353259107166,0.9996353259107166,0.999999999999967,0.999999999999967,0.9999999999999963,0.9999999999999963,NA,NA,NA,NA,NA,NA,NA,NA
dxyl5ptc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99999875425927,0.9999987542592711,0.9999987542628166,0.999998754259271,0.9999987542592718,NA,NA,NA
MCTC,0.9999999999998568,0.9999999999999983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R01933_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000036,1.0,NA
P5CD,NA,NA,0.9999999999999981,0.9999999999999981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999826,0.9999999999999826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R07384_TGME49_257510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C00568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA
NO3abcppc,0.9999999999998408,0.9999999999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
URIK1,0.9999999999998583,0.9999999999999993,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999987,1.00000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_m_C00295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000033,NA,NA
R01826_TGME49_221260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R05969_TGME49_244520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C00343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004,1.0,NA
T_c_to_e_C16389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
CYS,0.9927902870107603,0.9999999999999981,0.9999999999999981,0.9999999999999981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R03158_TGME49_224090_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
MGDGW6DS1819Z1627Z10Zc,0.999999999999858,0.9999999999999993,0.999999999999999,0.999999999999999,1.0000000000000002,1.0000000000000002,0.999999999999999,0.999999999999999,1.0000000000000002,1.0000000000000002,NA,NA,0.999999999999999,0.999999999999999,0.999999999999991,0.999999999999991,1.0000000000019496,1.0000000000019496,0.9999999999999939,0.9999999999999939,0.9999999999999699,0.9999999999999699,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA
DAGK161,NA,NA,NA,NA,0.9998319156509322,0.9998319156509322,0.9969502206827722,0.9969502206827722,0.9997923009716357,0.9997923009716357,NA,NA,0.9997492679140368,0.9997492679140368,NA,NA,NA,NA,1.000000000000003,1.000000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9949097157344489
acoa_prod5,NA,NA,0.9999999999999981,0.9999999999999981,0.9999982171840615,0.9999982171840615,3.596968184903796e-12,3.596968184903796e-12,0.9999999999999998,0.9999999999999998,NA,NA,7.555759542957208e-10,7.555759542957208e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999631
EXC_BOTH_C00264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
MYCON4,0.9999999999998583,0.9999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999987,1.0000000000000182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C13425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C05577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
MCPST,0.9999999999998571,0.9999999999999986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999999,0.9999999999999993,0.9999999999999987,1.0,1.0000000000000007,NA,NA,NA
GLA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999998,1.0000000000000193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C00025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,1.0,NA
ACTNabc,0.9999999999998568,0.9999999999999988,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999998883,0.9886631732881694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C00198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
GTHOr_ap,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999621
NTRIR2x,NA,NA,1.0000000000000029,1.0000000000000029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999889,0.9999999999999889,NA,NA,0.9999999999999948,0.9999999999999948,0.9999999999999679,0.9999999999999679,0.9999999999999993,0.9999999999999993,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C11572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R02494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C00012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
ALLTAHr,NA,NA,NA,NA,0.9999999999999986,0.9999999999999986,0.9999999999999991,0.9999999999999991,1.0000000000000018,1.0000000000000018,NA,NA,0.9999999999999998,0.9999999999999998,NA,NA,1.0000000000019669,1.0000000000019669,1.0000000000000018,1.0000000000000018,0.9999999999999476,0.9999999999999476,1.0000000000000029,1.0000000000000029,0.9999999999999981,1.0000000000000002,0.9999999999999991,0.9999999999999983,1.0000000000000018,NA,NA,NA
METMT,NA,NA,NA,NA,0.9999999999999983,0.9999999999999983,0.9999999999999958,0.9999999999999958,1.0000000000000002,1.0000000000000002,NA,NA,0.9999999999999994,0.9999999999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999646
AGAT_SC,NA,NA,NA,NA,0.9999999999999998,0.9999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000019833,1.0000000000019833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R05577_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00000000000002,NA,NA
EX_akg_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999613
R01855_TGME49_202300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
lipid1,NA,NA,-2.5154992565607958e-11,-2.5154992565607958e-11,0.9999999999999989,0.9999999999999989,1.0000000000000013,1.0000000000000013,1.0000000000000009,1.0000000000000009,NA,NA,0.9999999999999993,0.9999999999999993,1.572253008576847e-14,1.572253008576847e-14,1.056650479846337e-11,1.056650479846337e-11,0.998173963184576,0.998173963184576,-2.8222046592827304e-12,-2.8222046592827304e-12,0.9996658562828965,0.9996658562828965,NA,NA,NA,NA,NA,NA,NA,0.9999999999999653
EXC_BOTH_G10620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C03546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
GCPN,0.9999999999998568,0.9999999999999986,1.0000000000000007,1.0000000000000007,0.9999999999999999,0.9999999999999999,0.9999999999999994,0.9999999999999994,1.0,1.0,0.9999999999999987,1.0000000000000184,1.0000000000000002,1.0000000000000002,0.9999999999999899,0.9999999999999899,1.0000000000019271,1.0000000000019271,0.9999999999999988,0.9999999999999988,0.999999999999967,0.999999999999967,0.999999999999998,0.999999999999998,NA,NA,NA,NA,NA,NA,NA,NA
METTRS,0.9999999999998571,0.9999999999999981,2.208985117005287e-15,2.208985117005287e-15,-3.2741831887853835e-15,-3.2741831887853835e-15,-3.253278713894696e-30,-3.253278713894696e-30,-8.679850440363033e-15,-8.679850440363033e-15,0.9999999999999987,1.0000000000000187,0.0,0.0,0.0,0.0,0.0,0.0,-7.786193637714907e-14,-7.786193637714907e-14,-2.6348752671597634e-14,-2.6348752671597634e-14,-6.680672030546915e-14,-6.680672030546915e-14,NA,NA,NA,NA,NA,NA,NA,0.0
r1162,0.9891037054656128,0.9819921911631021,0.9999999999999969,0.9999999999999969,0.9999999999999989,0.9999999999999989,0.9999999999999997,0.9999999999999997,1.0000000000000004,1.0000000000000004,0.9999999999999993,1.0000000000000193,0.9999999999999993,0.9999999999999993,0.9999999999999936,0.9999999999999936,1.0000000000019724,1.0000000000019724,-3.720946321024613e-14,-3.720946321024613e-14,1.908756874727693e-14,1.908756874727693e-14,-3.3156288676031866e-15,-3.3156288676031866e-15,NA,NA,NA,NA,NA,NA,NA,NA
CPGNabcppc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRFGCL,NA,NA,NA,NA,NA,NA,1.5006872597905115e-15,1.5006872597905115e-15,NA,NA,NA,NA,-1.1897153383341366e-12,-1.1897153383341366e-12,NA,NA,0.0,0.0,5.075844394866187e-15,5.075844394866187e-15,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA
EXC_BOTH_C05781_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999987,NA,NA
T_c_to_e_C00670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
ABUTDm,0.9999999999998571,0.9999999999999986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HACD6,0.9999999999998569,1.0000000000000002,NA,NA,NA,NA,NA,NA,1.0000000000000009,1.0000000000000009,0.9999999999999981,1.0000000000000193,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999969,0.999999999999969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
