,0
R00009_c,1.0
R00014_c,1.0
R00086_c,1.0
R00087_c,1.0
R00089_c,1.0
R00093_c,1.0
R00094_c,1.0
R00095_c,1.0
R00104_c,0.0
R00112_c,1.0000000000000007
R00115_c,1.0000000000000007
R00122_c,1.0000000000000007
R00127_c,0.0
R00130_c,0.0
R00137_c,0.9999999999999997
R00149_c,0.9999999999999997
R00155_c,0.9999999999999997
R00156_c,0.9999999999999997
R00158_c,0.0
R00159_c,0.9999999999999997
R00173_c,0.9999999999999997
R00174_c,0.9999999999999997
R00177_c,0.9999999999999997
R00181_c,0.9999999999999997
R00184_c,0.9999999999999997
R00185_c,0.9999999999999997
R00187_c,0.9999999999999997
R00191_c,0.9999999999999997
R00192_c,0.9999999999999997
R00200_c,0.9999999999999997
R00235_c,0.9999999999999997
R00236_c,0.9999999999999997
R00238_c,0.9999999999999997
R00239_c,0.9999999999999997
R00243_c,0.9999999999999997
R00248_c,0.9999999999999997
R00253_c,0.9999999999999997
R00256_c,0.9999999999999997
R00257_c,0.0
R00258_c,0.9999999999999997
R00261_c,0.9999999999999997
R00269_c,0.9999999999999997
R00274_c,0.9999999999999997
R00275_c,0.9999999999999997
R00277_c,0.9999999999999997
R00278_c,0.9999999999999997
R00289_c,0.0
R00291_c,0.9999999999999997
R00299_c,0.9999999999999997
R00310_c,0.9999999999999997
R00316_c,0.9999999999999997
R00317_c,0.9999999999999997
R00328_c,0.9999999999999997
R00330_c,0.9999999999999997
R00332_c,0.0
R00335_c,0.9999999999999997
R00341_c,0.9999999999999997
R00342_c,0.9999999999999997
R00344_c,0.9999999999999997
R00345_c,0.9999999999999997
R00348_c,0.9999999999999997
R00351_c,0.9999999999999997
R00352_c,0.9999999999999997
R00355_c,0.9999999999999997
R00369_c,0.9999999999999997
R00372_c,0.9999999999999997
R00389_c,0.9999999999999997
R00396_c,0.9999999999999997
R00409_c,0.9999999999999997
R00412_c,0.9999999999999997
R00416_c,0.0
R00424_c,0.9999999999999997
R00426_c,0.9999999999999997
R00428_c,0.9999999999999997
R00430_c,0.9999999999999997
R00432_c,0.9999999999999997
R00434_c,0.9999999999999997
R00451_c,0.9999999999999997
R00462_c,0.9999999999999997
R00465_c,0.9999999999999997
R00480_c,0.9999999999999997
R00485_c,0.9999999999999997
R00497_c,0.9999999999999997
R00508_c,0.9999999999999997
R00509_c,0.9999999999999997
R00512_c,0.0
R00514_c,0.9999999999999997
R00529_c,0.9999999999999997
R00551_c,0.9999999999999997
R00566_c,0.9999999999999997
R00569_c,0.9999999999999997
R00570_c,0.9999999999999997
R00571_c,0.9999999999999997
R00573_c,0.9999999999999997
R00575_c,0.9999999999999997
R00578_c,0.9999999999999997
R00582_c,0.9999999999999997
R00585_c,0.9999999999999997
R00588_c,0.9999999999999997
